,City,status,Number,rpt_date
1224,Woodlawn Park,Recovered*,1 to 4,05/25/2022
1225,Woodward,Active,1 to 4,05/25/2022
1226,Woodward,Deceased,61,05/25/2022
1227,Woodward,Recovered*,3475,05/25/2022
1228,Wright City,Deceased,6,05/25/2022
1229,Wright City,Recovered*,399,05/25/2022
1230,Wyandotte,Active,1 to 4,05/25/2022
1231,Wyandotte,Deceased,12,05/25/2022
1232,Wyandotte,Recovered*,847,05/25/2022
1233,Wynnewood,Active,1 to 4,05/25/2022
1234,Wynnewood,Deceased,23,05/25/2022
1235,Wynnewood,Recovered*,1011,05/25/2022
1236,Wynona,Deceased,1 to 4,05/25/2022
1237,Wynona,Recovered*,114,05/25/2022
1238,Yale,Active,1 to 4,05/25/2022
1239,Yale,Deceased,14,05/25/2022
1240,Yale,Recovered*,475,05/25/2022
1241,Yeager,Recovered*,1 to 4,05/25/2022
1242,Yukon,Active,99,05/25/2022
1243,Yukon,Deceased,193,05/25/2022
1244,Yukon,Recovered*,21710,05/25/2022
