,Town,Age Group,At least one census tract SVI≥0.75,Population,Initiated Vaccination Count,Initiated Vaccination Percent,Fully Vaccinated Count,Fully Vaccinated Percent,Date Updated
21346,Wilton,45-64,No,6127,5288,86.31,5031,82.11,11/10/2021
21347,Wilton,65+,No,2814,3300,100,2955,100,11/10/2021
21348,Winchester,17-Dec,Yes,772,356,46.11,323,41.84,11/10/2021
21349,Winchester,18-24,Yes,958,489,51.04,444,46.35,11/10/2021
21350,Winchester,25-44,Yes,2369,1510,63.74,1385,58.46,11/10/2021
21351,Winchester,45-64,Yes,3555,2371,66.69,2246,63.18,11/10/2021
21352,Winchester,65+,Yes,1998,1960,98.1,1835,91.84,11/10/2021
21353,Windham,17-Dec,Yes,2329,1001,42.98,916,39.33,11/10/2021
21354,Windham,18-24,Yes,4282,1539,35.94,1346,31.43,11/10/2021
21355,Windham,25-44,Yes,6187,4438,71.73,4083,65.99,11/10/2021
21356,Windham,45-64,Yes,5600,4324,77.21,4118,73.54,11/10/2021
21357,Windham,65+,Yes,3234,3128,96.72,2966,91.71,11/10/2021
21358,Windsor,17-Dec,No,2145,1564,72.91,1441,67.18,11/10/2021
21359,Windsor,18-24,No,2462,1811,73.56,1647,66.9,11/10/2021
21360,Windsor,25-44,No,6796,5272,77.58,4846,71.31,11/10/2021
21361,Windsor,45-64,No,9084,7402,81.48,7039,77.49,11/10/2021
21362,Windsor,65+,No,4943,5807,100,5462,100,11/10/2021
21363,Windsor Locks,17-Dec,Yes,858,546,63.64,487,56.76,11/10/2021
21364,Windsor Locks,18-24,Yes,1045,613,58.66,570,54.55,11/10/2021
21365,Windsor Locks,25-44,Yes,3034,2166,71.39,2010,66.25,11/10/2021
21366,Windsor Locks,45-64,Yes,3887,2999,77.15,2843,73.14,11/10/2021
21367,Windsor Locks,65+,Yes,2185,2368,100,2217,100,11/10/2021
21368,Wolcott,17-Dec,No,1391,769,55.28,722,51.91,11/10/2021
21369,Wolcott,18-24,No,1421,1020,71.78,931,65.52,11/10/2021
21370,Wolcott,25-44,No,3576,2556,71.48,2409,67.37,11/10/2021
21371,Wolcott,45-64,No,5558,4099,73.75,3922,70.56,11/10/2021
21372,Wolcott,65+,No,2780,2822,100,2664,95.83,11/10/2021
21373,Woodbridge,17-Dec,No,773,644,83.31,610,78.91,11/10/2021
21374,Woodbridge,18-24,No,598,564,94.31,513,85.79,11/10/2021
21375,Woodbridge,25-44,No,1518,1480,97.5,1397,92.03,11/10/2021
21376,Woodbridge,45-64,No,3010,2417,80.3,2297,76.31,11/10/2021
21377,Woodbridge,65+,No,1821,1979,100,1816,99.73,11/10/2021
21378,Woodbury,17-Dec,No,675,446,66.07,425,62.96,11/10/2021
21379,Woodbury,18-24,No,741,503,67.88,460,62.08,11/10/2021
21380,Woodbury,25-44,No,1782,1304,73.18,1214,68.13,11/10/2021
21381,Woodbury,45-64,No,3458,2556,73.92,2451,70.88,11/10/2021
21382,Woodbury,65+,No,2015,2159,100,2036,100,11/10/2021
21383,Woodstock,17-Dec,No,652,496,76.07,449,68.87,11/10/2021
21384,Woodstock,18-24,No,533,442,82.93,407,76.36,11/10/2021
21385,Woodstock,25-44,No,1644,932,56.69,863,52.49,11/10/2021
21386,Woodstock,45-64,No,2804,1888,67.33,1809,64.51,11/10/2021
21387,Woodstock,65+,No,1217,1399,100,1315,100,11/10/2021
21388,Address pending validation,17-Dec,,,296,,240,,11/17/2021
21389,Address pending validation,18-24,,,1170,,1010,,11/17/2021
21390,Address pending validation,25-44,,,2657,,2257,,11/17/2021
21391,Address pending validation,45-64,,,2436,,2147,,11/17/2021
21392,Address pending validation,65+,,,1021,,856,,11/17/2021
21393,Andover,17-Dec,No,329,183,55.62,177,53.8,11/17/2021
21394,Andover,18-24,No,294,206,70.07,194,65.99,11/17/2021
21395,Andover,25-44,No,628,449,71.5,426,67.83,11/17/2021
21396,Andover,45-64,No,1217,905,74.36,875,71.9,11/17/2021
21397,Andover,65+,No,421,523,100,482,100,11/17/2021
21398,Ansonia,17-Dec,Yes,1505,766,50.9,680,45.18,11/17/2021
21399,Ansonia,18-24,Yes,1743,1053,60.41,946,54.27,11/17/2021
21400,Ansonia,25-44,Yes,5043,3407,67.56,3114,61.75,11/17/2021
21401,Ansonia,45-64,Yes,5365,4153,77.41,3913,72.94,11/17/2021
21402,Ansonia,65+,Yes,2535,2374,93.65,2241,88.4,11/17/2021
21403,Ashford,17-Dec,No,292,195,66.78,175,59.93,11/17/2021
21404,Ashford,18-24,No,362,213,58.84,198,54.7,11/17/2021
21405,Ashford,25-44,No,1025,649,63.32,608,59.32,11/17/2021
21406,Ashford,45-64,No,1456,1028,70.6,983,67.51,11/17/2021
21407,Ashford,65+,No,572,726,100,684,100,11/17/2021
21408,Avon,17-Dec,No,1787,1609,90.04,1508,84.39,11/17/2021
21409,Avon,18-24,No,1147,1278,100,1162,100,11/17/2021
21410,Avon,25-44,No,3448,3330,96.58,3130,90.78,11/17/2021
21411,Avon,45-64,No,5968,5273,88.35,5002,83.81,11/17/2021
21412,Avon,65+,No,3446,3861,100,3542,100,11/17/2021
21413,Barkhamsted,17-Dec,No,310,188,60.65,174,56.13,11/17/2021
21414,Barkhamsted,18-24,No,222,189,85.14,175,78.83,11/17/2021
21415,Barkhamsted,25-44,No,741,492,66.4,467,63.02,11/17/2021
21416,Barkhamsted,45-64,No,1386,973,70.2,939,67.75,11/17/2021
21417,Barkhamsted,65+,No,616,732,100,694,100,11/17/2021
21418,Beacon Falls,17-Dec,No,471,283,60.08,264,56.05,11/17/2021
21419,Beacon Falls,18-24,No,439,354,80.64,326,74.26,11/17/2021
21420,Beacon Falls,25-44,No,1527,950,62.21,889,58.22,11/17/2021
21421,Beacon Falls,45-64,No,1929,1460,75.69,1402,72.68,11/17/2021
21422,Beacon Falls,65+,No,951,1116,100,1050,100,11/17/2021
21423,Berlin,17-Dec,No,1538,767,49.87,707,45.97,11/17/2021
21424,Berlin,18-24,No,1490,1235,82.89,1167,78.32,11/17/2021
21425,Berlin,25-44,No,4289,3330,77.64,3140,73.21,11/17/2021
21426,Berlin,45-64,No,6790,5090,74.96,4892,72.05,11/17/2021
21427,Berlin,65+,No,4012,4409,100,4159,100,11/17/2021
21428,Bethany,17-Dec,No,476,295,61.97,273,57.35,11/17/2021
21429,Bethany,18-24,No,386,388,100,357,92.49,11/17/2021
21430,Bethany,25-44,No,1011,833,82.39,795,78.64,11/17/2021
21431,Bethany,45-64,No,2135,1476,69.13,1414,66.23,11/17/2021
21432,Bethany,65+,No,866,1035,100,969,100,11/17/2021
21433,Bethel,17-Dec,No,1556,1300,83.55,1201,77.19,11/17/2021
21434,Bethel,18-24,No,1600,1223,76.44,1107,69.19,11/17/2021
21435,Bethel,25-44,No,4522,3559,78.7,3245,71.76,11/17/2021
21436,Bethel,45-64,No,6259,4783,76.42,4516,72.15,11/17/2021
21437,Bethel,65+,No,2874,2977,100,2709,94.26,11/17/2021
21438,Bethlehem,17-Dec,No,265,126,47.55,117,44.15,11/17/2021
21439,Bethlehem,18-24,No,285,143,50.18,128,44.91,11/17/2021
21440,Bethlehem,25-44,No,575,428,74.43,401,69.74,11/17/2021
21441,Bethlehem,45-64,No,1390,806,57.99,763,54.89,11/17/2021
21442,Bethlehem,65+,No,646,769,100,717,100,11/17/2021
21443,Bloomfield,17-Dec,No,1319,792,60.05,724,54.89,11/17/2021
21444,Bloomfield,18-24,No,1665,1123,67.45,1020,61.26,11/17/2021
21445,Bloomfield,25-44,No,4182,3617,86.49,3301,78.93,11/17/2021
21446,Bloomfield,45-64,No,6268,5062,80.76,4723,75.35,11/17/2021
21447,Bloomfield,65+,No,5199,5690,100,5214,100,11/17/2021
21448,Bolton,17-Dec,No,406,280,68.97,266,65.52,11/17/2021
21449,Bolton,18-24,No,424,280,66.04,265,62.5,11/17/2021
21450,Bolton,25-44,No,953,798,83.74,743,77.96,11/17/2021
21451,Bolton,45-64,No,1723,1245,72.26,1181,68.54,11/17/2021
21452,Bolton,65+,No,850,922,100,873,100,11/17/2021
21453,Bozrah,17-Dec,No,191,101,52.88,98,51.31,11/17/2021
21454,Bozrah,18-24,No,224,113,50.45,107,47.77,11/17/2021
21455,Bozrah,25-44,No,556,346,62.23,326,58.63,11/17/2021
21456,Bozrah,45-64,No,902,622,68.96,604,66.96,11/17/2021
21457,Bozrah,65+,No,427,535,100,502,100,11/17/2021
21458,Branford,17-Dec,No,1684,1156,68.65,1084,64.37,11/17/2021
21459,Branford,18-24,No,1821,1520,83.47,1399,76.83,11/17/2021
21460,Branford,25-44,No,6435,4964,77.14,4647,72.21,11/17/2021
21461,Branford,45-64,No,9359,7172,76.63,6857,73.27,11/17/2021
21462,Branford,65+,No,6079,6764,100,6223,100,11/17/2021
21463,Bridgeport,17-Dec,Yes,12113,6934,57.24,5886,48.59,11/17/2021
21464,Bridgeport,18-24,Yes,17713,9584,54.11,8055,45.48,11/17/2021
21465,Bridgeport,25-44,Yes,43540,29867,68.6,26167,60.1,11/17/2021
21466,Bridgeport,45-64,Yes,34783,29008,83.4,27005,77.64,11/17/2021
21467,Bridgeport,65+,Yes,15163,15030,99.12,14077,92.84,11/17/2021
21468,Bridgewater,17-Dec,No,109,77,70.64,71,65.14,11/17/2021
21469,Bridgewater,18-24,No,85,85,100,80,94.12,11/17/2021
21470,Bridgewater,25-44,No,229,191,83.41,177,77.29,11/17/2021
21471,Bridgewater,45-64,No,635,474,74.65,448,70.55,11/17/2021
21472,Bridgewater,65+,No,474,482,100,439,92.62,11/17/2021
21473,Bristol,17-Dec,Yes,4255,2680,62.98,2442,57.39,11/17/2021
21474,Bristol,18-24,Yes,4765,3390,71.14,3081,64.66,11/17/2021
21475,Bristol,25-44,Yes,16235,11684,71.97,10798,66.51,11/17/2021
21476,Bristol,45-64,Yes,17083,13971,81.78,13297,77.84,11/17/2021
21477,Bristol,65+,Yes,9960,10130,100,9385,94.23,11/17/2021
21478,Brookfield,17-Dec,No,1565,1144,73.1,1075,68.69,11/17/2021
21479,Brookfield,18-24,No,1434,1145,79.85,1050,73.22,11/17/2021
21480,Brookfield,25-44,No,3384,2812,83.1,2609,77.1,11/17/2021
21481,Brookfield,45-64,No,5665,4564,80.56,4311,76.1,11/17/2021
21482,Brookfield,65+,No,2746,3132,100,2873,100,11/17/2021
21483,Brooklyn,17-Dec,No,587,343,58.43,322,54.86,11/17/2021
21484,Brooklyn,18-24,No,616,415,67.37,382,62.01,11/17/2021
21485,Brooklyn,25-44,No,2237,1120,50.07,1029,46,11/17/2021
21486,Brooklyn,45-64,No,2471,1753,70.94,1653,66.9,11/17/2021
21487,Brooklyn,65+,No,1310,1425,100,1314,100,11/17/2021
21488,Burlington,17-Dec,No,905,643,71.05,614,67.85,11/17/2021
21489,Burlington,18-24,No,688,602,87.5,566,82.27,11/17/2021
21490,Burlington,25-44,No,1997,1588,79.52,1503,75.26,11/17/2021
21491,Burlington,45-64,No,3389,2621,77.34,2510,74.06,11/17/2021
21492,Burlington,65+,No,1234,1550,100,1429,100,11/17/2021
21493,Canaan,17-Dec,No,74,80,100,75,100,11/17/2021
21494,Canaan,18-24,No,80,79,98.75,70,87.5,11/17/2021
21495,Canaan,25-44,No,237,245,100,224,94.51,11/17/2021
21496,Canaan,45-64,No,379,383,100,366,96.57,11/17/2021
21497,Canaan,65+,No,321,398,100,363,100,11/17/2021
21498,Canterbury,17-Dec,No,410,159,38.78,150,36.59,11/17/2021
21499,Canterbury,18-24,No,397,246,61.96,223,56.17,11/17/2021
21500,Canterbury,25-44,No,1153,706,61.23,660,57.24,11/17/2021
21501,Canterbury,45-64,No,1764,1179,66.84,1125,63.78,11/17/2021
21502,Canterbury,65+,No,734,862,100,822,100,11/17/2021
21503,Canton,17-Dec,No,832,622,74.76,600,72.12,11/17/2021
21504,Canton,18-24,No,700,590,84.29,531,75.86,11/17/2021
21505,Canton,25-44,No,2138,1676,78.39,1591,74.42,11/17/2021
21506,Canton,45-64,No,3472,2671,76.93,2560,73.73,11/17/2021
21507,Canton,65+,No,1844,2061,100,1926,100,11/17/2021
21508,Chaplin,17-Dec,No,135,91,67.41,84,62.22,11/17/2021
21509,Chaplin,18-24,No,182,93,51.1,86,47.25,11/17/2021
21510,Chaplin,25-44,No,524,323,61.64,304,58.02,11/17/2021
21511,Chaplin,45-64,No,825,530,64.24,506,61.33,11/17/2021
21512,Chaplin,65+,No,329,360,100,346,100,11/17/2021
21513,Cheshire,17-Dec,No,2831,1970,69.59,1859,65.67,11/17/2021
21514,Cheshire,18-24,No,2585,2252,87.12,2079,80.43,11/17/2021
21515,Cheshire,25-44,No,6237,5008,80.3,4735,75.92,11/17/2021
21516,Cheshire,45-64,No,9264,7682,82.92,7354,79.38,11/17/2021
21517,Cheshire,65+,No,4743,5536,100,5146,100,11/17/2021
21518,Chester,17-Dec,No,304,185,60.86,176,57.89,11/17/2021
21519,Chester,18-24,No,291,209,71.82,187,64.26,11/17/2021
21520,Chester,25-44,No,732,633,86.48,598,81.69,11/17/2021
21521,Chester,45-64,No,1555,1085,69.77,1041,66.95,11/17/2021
21522,Chester,65+,No,1015,989,97.44,928,91.43,11/17/2021
21523,Clinton,17-Dec,No,952,778,81.72,724,76.05,11/17/2021
21524,Clinton,18-24,No,942,857,90.98,773,82.06,11/17/2021
21525,Clinton,25-44,No,2863,2294,80.13,2146,74.96,11/17/2021
21526,Clinton,45-64,No,4373,3550,81.18,3364,76.93,11/17/2021
21527,Clinton,65+,No,2391,2852,100,2623,100,11/17/2021
21528,Colchester,17-Dec,No,1499,906,60.44,873,58.24,11/17/2021
21529,Colchester,18-24,No,1435,1049,73.1,983,68.5,11/17/2021
21530,Colchester,25-44,No,3722,2877,77.3,2713,72.89,11/17/2021
21531,Colchester,45-64,No,5117,4143,80.97,3953,77.25,11/17/2021
21532,Colchester,65+,No,2144,2513,100,2339,100,11/17/2021
21533,Colebrook,17-Dec,No,122,62,50.82,60,49.18,11/17/2021
21534,Colebrook,18-24,No,109,84,77.06,80,73.39,11/17/2021
21535,Colebrook,25-44,No,263,190,72.24,173,65.78,11/17/2021
21536,Colebrook,45-64,No,555,372,67.03,352,63.42,11/17/2021
21537,Colebrook,65+,No,261,306,100,288,100,11/17/2021
21538,Columbia,17-Dec,No,438,222,50.68,212,48.4,11/17/2021
21539,Columbia,18-24,No,432,284,65.74,262,60.65,11/17/2021
21540,Columbia,25-44,No,1082,801,74.03,752,69.5,11/17/2021
21541,Columbia,45-64,No,1863,1351,72.52,1303,69.94,11/17/2021
21542,Columbia,65+,No,1018,1115,100,1049,100,11/17/2021
21543,Cornwall,17-Dec,No,104,59,56.73,53,50.96,11/17/2021
21544,Cornwall,18-24,No,89,66,74.16,55,61.8,11/17/2021
21545,Cornwall,25-44,No,182,180,98.9,167,91.76,11/17/2021
21546,Cornwall,45-64,No,553,412,74.5,389,70.34,11/17/2021
21547,Cornwall,65+,No,360,450,100,389,100,11/17/2021
21548,Coventry,17-Dec,No,1024,614,59.96,588,57.42,11/17/2021
21549,Coventry,18-24,No,1136,721,63.47,673,59.24,11/17/2021
21550,Coventry,25-44,No,2802,2190,78.16,2069,73.84,11/17/2021
21551,Coventry,45-64,No,4160,3157,75.89,3033,72.91,11/17/2021
21552,Coventry,65+,No,1674,2021,100,1892,100,11/17/2021
21553,Cromwell,17-Dec,No,989,751,75.94,692,69.97,11/17/2021
21554,Cromwell,18-24,No,926,822,88.77,763,82.4,11/17/2021
21555,Cromwell,25-44,No,3607,2969,82.31,2812,77.96,11/17/2021
21556,Cromwell,45-64,No,4301,3683,85.63,3532,82.12,11/17/2021
21557,Cromwell,65+,No,2499,2970,100,2755,100,11/17/2021
21558,Danbury,17-Dec,Yes,6144,5064,82.42,4372,71.16,11/17/2021
21559,Danbury,18-24,Yes,8871,6043,68.12,5155,58.11,11/17/2021
21560,Danbury,25-44,Yes,24874,20399,82.01,17590,70.72,11/17/2021
21561,Danbury,45-64,Yes,22092,19633,88.87,18178,82.28,11/17/2021
21562,Danbury,65+,Yes,9823,11647,100,10598,100,11/17/2021
21563,Darien,17-Dec,No,2582,2693,100,2527,97.87,11/17/2021
21564,Darien,18-24,No,1423,1653,100,1405,98.74,11/17/2021
21565,Darien,25-44,No,4265,3759,88.14,3394,79.58,11/17/2021
21566,Darien,45-64,No,6257,6162,98.48,5800,92.7,11/17/2021
21567,Darien,65+,No,2605,2922,100,2547,97.77,11/17/2021
21568,Deep River,17-Dec,No,364,242,66.48,227,62.36,11/17/2021
21569,Deep River,18-24,No,333,270,81.08,250,75.08,11/17/2021
21570,Deep River,25-44,No,1052,742,70.53,700,66.54,11/17/2021
21571,Deep River,45-64,No,1439,1242,86.31,1186,82.42,11/17/2021
21572,Deep River,65+,No,848,972,100,902,100,11/17/2021
21573,Derby,17-Dec,Yes,854,898,100,723,84.66,11/17/2021
21574,Derby,18-24,Yes,1124,921,81.94,792,70.46,11/17/2021
21575,Derby,25-44,Yes,3490,3129,89.66,2718,77.88,11/17/2021
21576,Derby,45-64,Yes,3559,3360,94.41,3058,85.92,11/17/2021
21577,Derby,65+,Yes,2052,1950,95.03,1804,87.91,11/17/2021
21578,Durham,17-Dec,No,711,413,58.09,375,52.74,11/17/2021
21579,Durham,18-24,No,600,485,80.83,448,74.67,11/17/2021
21580,Durham,25-44,No,1498,1200,80.11,1140,76.1,11/17/2021
21581,Durham,45-64,No,2482,2006,80.82,1927,77.64,11/17/2021
21582,Durham,65+,No,1099,1302,100,1219,100,11/17/2021
21583,East Granby,17-Dec,No,418,296,70.81,284,67.94,11/17/2021
21584,East Granby,18-24,No,363,309,85.12,278,76.58,11/17/2021
21585,East Granby,25-44,No,1196,982,82.11,919,76.84,11/17/2021
21586,East Granby,45-64,No,1669,1377,82.5,1307,78.31,11/17/2021
21587,East Granby,65+,No,793,858,100,803,100,11/17/2021
21588,East Haddam,17-Dec,No,701,388,55.35,364,51.93,11/17/2021
21589,East Haddam,18-24,No,643,519,80.72,458,71.23,11/17/2021
21590,East Haddam,25-44,No,1956,1369,69.99,1262,64.52,11/17/2021
21591,East Haddam,45-64,No,3322,2361,71.07,2161,65.05,11/17/2021
21592,East Haddam,65+,No,1470,1660,100,1488,100,11/17/2021
21593,East Hampton,17-Dec,No,952,711,74.68,683,71.74,11/17/2021
21594,East Hampton,18-24,No,884,669,75.68,619,70.02,11/17/2021
21595,East Hampton,25-44,No,3041,2205,72.51,2063,67.84,11/17/2021
21596,East Hampton,45-64,No,4432,3325,75.02,3176,71.66,11/17/2021
21597,East Hampton,65+,No,1852,2154,100,2009,100,11/17/2021
21598,East Hartford,17-Dec,Yes,3969,2827,71.23,2523,63.57,11/17/2021
21599,East Hartford,18-24,Yes,4982,3172,63.67,2801,56.22,11/17/2021
21600,East Hartford,25-44,Yes,13332,10278,77.09,9243,69.33,11/17/2021
21601,East Hartford,45-64,Yes,14093,12163,86.31,11242,79.77,11/17/2021
21602,East Hartford,65+,Yes,6971,7143,100,6657,95.5,11/17/2021
21603,East Haven,17-Dec,Yes,1888,1149,60.86,1039,55.03,11/17/2021
21604,East Haven,18-24,Yes,2560,1527,59.65,1359,53.09,11/17/2021
21605,East Haven,25-44,Yes,7400,4992,67.46,4571,61.77,11/17/2021
21606,East Haven,45-64,Yes,8555,6394,74.74,6064,70.88,11/17/2021
21607,East Haven,65+,Yes,5413,4768,88.08,4481,82.78,11/17/2021
21608,East Lyme,17-Dec,No,1343,943,70.22,897,66.79,11/17/2021
21609,East Lyme,18-24,No,1508,1067,70.76,996,66.05,11/17/2021
21610,East Lyme,25-44,No,4432,3375,76.15,3131,70.65,11/17/2021
21611,East Lyme,45-64,No,5827,4945,84.86,4688,80.45,11/17/2021
21612,East Lyme,65+,No,3939,4505,100,4131,100,11/17/2021
21613,East Windsor,17-Dec,No,701,370,52.78,329,46.93,11/17/2021
21614,East Windsor,18-24,No,828,540,65.22,492,59.42,11/17/2021
21615,East Windsor,25-44,No,3022,2005,66.35,1842,60.95,11/17/2021
21616,East Windsor,45-64,No,3548,2683,75.62,2541,71.62,11/17/2021
21617,East Windsor,65+,No,1954,2033,100,1900,97.24,11/17/2021
21618,Eastford,17-Dec,No,106,64,60.38,58,54.72,11/17/2021
21619,Eastford,18-24,No,131,59,45.04,55,41.98,11/17/2021
21620,Eastford,25-44,No,335,229,68.36,214,63.88,11/17/2021
21621,Eastford,45-64,No,654,409,62.54,395,60.4,11/17/2021
21622,Eastford,65+,No,282,337,100,319,100,11/17/2021
21623,Easton,17-Dec,No,797,596,74.78,560,70.26,11/17/2021
21624,Easton,18-24,No,593,505,85.16,448,75.55,11/17/2021
21625,Easton,25-44,No,1138,1168,100,1084,95.25,11/17/2021
21626,Easton,45-64,No,2731,2101,76.93,2004,73.38,11/17/2021
21627,Easton,65+,No,1291,1271,98.45,1163,90.09,11/17/2021
21628,Ellington,17-Dec,No,1316,938,71.28,880,66.87,11/17/2021
21629,Ellington,18-24,No,1314,970,73.82,911,69.33,11/17/2021
21630,Ellington,25-44,No,3769,2976,78.96,2802,74.34,11/17/2021
21631,Ellington,45-64,No,4846,3981,82.15,3803,78.48,11/17/2021
21632,Ellington,65+,No,2226,2638,100,2443,100,11/17/2021
21633,Enfield,17-Dec,Yes,2917,1688,57.87,1566,53.69,11/17/2021
21634,Enfield,18-24,Yes,3919,2066,52.72,1892,48.28,11/17/2021
21635,Enfield,25-44,Yes,12948,7245,55.95,6705,51.78,11/17/2021
21636,Enfield,45-64,Yes,12806,9292,72.56,8772,68.5,11/17/2021
21637,Enfield,65+,Yes,6727,6762,100,6267,93.16,11/17/2021
21638,Essex,17-Dec,No,488,330,67.62,305,62.5,11/17/2021
21639,Essex,18-24,No,395,384,97.22,349,88.35,11/17/2021
21640,Essex,25-44,No,1021,846,82.86,783,76.69,11/17/2021
21641,Essex,45-64,No,2360,1874,79.41,1784,75.59,11/17/2021
21642,Essex,65+,No,1711,2096,100,1908,100,11/17/2021
21643,Fairfield,17-Dec,No,6546,5037,76.95,4715,72.03,11/17/2021
21644,Fairfield,18-24,No,7570,4663,61.6,4103,54.2,11/17/2021
21645,Fairfield,25-44,No,12001,10201,85,9491,79.09,11/17/2021
21646,Fairfield,45-64,No,16983,15828,93.2,15066,88.71,11/17/2021
21647,Fairfield,65+,No,9292,9611,100,8756,94.23,11/17/2021
21648,Farmington,17-Dec,No,1972,1835,93.05,1751,88.79,11/17/2021
21649,Farmington,18-24,No,1911,1785,93.41,1651,86.39,11/17/2021
21650,Farmington,25-44,No,5815,5327,91.61,4999,85.97,11/17/2021
21651,Farmington,45-64,No,7913,6872,86.84,6545,82.71,11/17/2021
21652,Farmington,65+,No,4759,5368,100,4965,100,11/17/2021
21653,Franklin,17-Dec,No,154,80,51.95,72,46.75,11/17/2021
21654,Franklin,18-24,No,157,105,66.88,95,60.51,11/17/2021
21655,Franklin,25-44,No,433,290,66.97,264,60.97,11/17/2021
21656,Franklin,45-64,No,669,458,68.46,449,67.12,11/17/2021
21657,Franklin,65+,No,358,378,100,353,98.6,11/17/2021
21658,Glastonbury,17-Dec,No,3158,2612,82.71,2444,77.39,11/17/2021
21659,Glastonbury,18-24,No,2382,2420,100,2217,93.07,11/17/2021
21660,Glastonbury,25-44,No,7146,6593,92.26,6205,86.83,11/17/2021
21661,Glastonbury,45-64,No,11374,9677,85.08,9219,81.05,11/17/2021
21662,Glastonbury,65+,No,5766,6544,100,6047,100,11/17/2021
21663,Goshen,17-Dec,No,206,115,55.83,108,52.43,11/17/2021
21664,Goshen,18-24,No,191,123,64.4,116,60.73,11/17/2021
21665,Goshen,25-44,No,524,359,68.51,332,63.36,11/17/2021
21666,Goshen,45-64,No,1092,788,72.16,731,66.94,11/17/2021
21667,Goshen,65+,No,602,733,100,668,100,11/17/2021
21668,Granby,17-Dec,No,1036,699,67.47,648,62.55,11/17/2021
21669,Granby,18-24,No,781,678,86.81,636,81.43,11/17/2021
21670,Granby,25-44,No,2100,1589,75.67,1482,70.57,11/17/2021
21671,Granby,45-64,No,4055,3040,74.97,2920,72.01,11/17/2021
21672,Granby,65+,No,1824,2162,100,2015,100,11/17/2021
21673,Greenwich,17-Dec,No,5449,5252,96.38,4786,87.83,11/17/2021
21674,Greenwich,18-24,No,4037,3769,93.36,3280,81.25,11/17/2021
21675,Greenwich,25-44,No,13580,10177,74.94,9052,66.66,11/17/2021
21676,Greenwich,45-64,No,18950,16653,87.88,15455,81.56,11/17/2021
21677,Greenwich,65+,No,10466,10719,100,9519,90.95,11/17/2021
21678,Griswold,17-Dec,Yes,916,430,46.94,401,43.78,11/17/2021
21679,Griswold,18-24,Yes,1088,491,45.13,456,41.91,11/17/2021
21680,Griswold,25-44,Yes,3121,1641,52.58,1520,48.7,11/17/2021
21681,Griswold,45-64,Yes,3686,2574,69.83,2451,66.49,11/17/2021
21682,Griswold,65+,Yes,1480,1692,100,1599,100,11/17/2021
21683,Groton,17-Dec,Yes,2461,1635,66.44,1530,62.17,11/17/2021
21684,Groton,18-24,Yes,5755,2118,36.8,1926,33.47,11/17/2021
21685,Groton,25-44,Yes,10947,6823,62.33,6246,57.06,11/17/2021
21686,Groton,45-64,Yes,9135,7403,81.04,7038,77.04,11/17/2021
21687,Groton,65+,Yes,5974,6291,100,5806,97.19,11/17/2021
21688,Guilford,17-Dec,No,1838,1545,84.06,1450,78.89,11/17/2021
21689,Guilford,18-24,No,1289,1419,100,1307,100,11/17/2021
21690,Guilford,25-44,No,3973,3425,86.21,3198,80.49,11/17/2021
21691,Guilford,45-64,No,7595,6102,80.34,5830,76.76,11/17/2021
21692,Guilford,65+,No,4823,5451,100,5029,100,11/17/2021
21693,Haddam,17-Dec,No,648,506,78.09,467,72.07,11/17/2021
21694,Haddam,18-24,No,528,486,92.05,447,84.66,11/17/2021
21695,Haddam,25-44,No,1651,1383,83.77,1276,77.29,11/17/2021
21696,Haddam,45-64,No,2950,2330,78.98,2225,75.42,11/17/2021
21697,Haddam,65+,No,1411,1738,100,1634,100,11/17/2021
21698,Hamden,17-Dec,No,5123,2818,55.01,2635,51.43,11/17/2021
21699,Hamden,18-24,No,9012,3906,43.34,3498,38.81,11/17/2021
21700,Hamden,25-44,No,14522,11422,78.65,10582,72.87,11/17/2021
21701,Hamden,45-64,No,15611,13219,84.68,12572,80.53,11/17/2021
21702,Hamden,65+,No,9807,10500,100,9840,100,11/17/2021
21703,Hampton,17-Dec,No,119,49,41.18,46,38.66,11/17/2021
21704,Hampton,18-24,No,127,78,61.42,66,51.97,11/17/2021
21705,Hampton,25-44,No,402,204,50.75,190,47.26,11/17/2021
21706,Hampton,45-64,No,740,427,57.7,412,55.68,11/17/2021
21707,Hampton,65+,No,304,405,100,382,100,11/17/2021
21708,Hartford,17-Dec,Yes,11255,5154,45.79,4419,39.26,11/17/2021
21709,Hartford,18-24,Yes,17245,7380,42.8,6247,36.22,11/17/2021
21710,Hartford,25-44,Yes,35901,22607,62.97,19717,54.92,11/17/2021
21711,Hartford,45-64,Yes,27931,22154,79.32,20176,72.24,11/17/2021
21712,Hartford,65+,Yes,11937,12088,100,11031,92.41,11/17/2021
21713,Hartland,17-Dec,No,166,101,60.84,90,54.22,11/17/2021
21714,Hartland,18-24,No,152,82,53.95,79,51.97,11/17/2021
21715,Hartland,25-44,No,394,212,53.81,201,51.02,11/17/2021
21716,Hartland,45-64,No,805,490,60.87,466,57.89,11/17/2021
21717,Hartland,65+,No,339,389,100,363,100,11/17/2021
21718,Harwinton,17-Dec,No,422,290,68.72,283,67.06,11/17/2021
21719,Harwinton,18-24,No,400,258,64.5,237,59.25,11/17/2021
21720,Harwinton,25-44,No,978,733,74.95,691,70.65,11/17/2021
21721,Harwinton,45-64,No,2011,1337,66.48,1290,64.15,11/17/2021
