,City,status,Number,rpt_date
1259,Stringtown,Active,1 to 4,01/11/2022
1260,Stringtown,Deceased,1 to 4,01/11/2022
1261,Stringtown,Recovered*,134,01/11/2022
1262,Strong City,Active,1 to 4,01/11/2022
1263,Strong City,Recovered*,5,01/11/2022
1264,Stroud,Active,18,01/11/2022
1265,Stroud,Deceased,16,01/11/2022
1266,Stroud,Recovered*,687,01/11/2022
1267,Stuart,Active,5,01/11/2022
1268,Stuart,Deceased,1 to 4,01/11/2022
1269,Stuart,Recovered*,163,01/11/2022
1270,Sulphur,Active,115,01/11/2022
1271,Sulphur,Deceased,37,01/11/2022
1272,Sulphur,Recovered*,1702,01/11/2022
1273,Sweetwater,Active,1 to 4,01/11/2022
1274,Sweetwater,Deceased,1 to 4,01/11/2022
1275,Sweetwater,Recovered*,58,01/11/2022
1276,Taft,Active,1 to 4,01/11/2022
1277,Taft,Deceased,5,01/11/2022
1278,Taft,Recovered*,1709,01/11/2022
1279,Tahlequah,Active,440,01/11/2022
1280,Tahlequah,Deceased,83,01/11/2022
1281,Tahlequah,Recovered*,6480,01/11/2022
1282,Talala,Active,29,01/11/2022
1283,Talala,Deceased,7,01/11/2022
1284,Talala,Recovered*,492,01/11/2022
1285,Talihina,Active,28,01/11/2022
1286,Talihina,Deceased,23,01/11/2022
1287,Talihina,Recovered*,804,01/11/2022
1288,Taloga,Active,7,01/11/2022
1289,Taloga,Recovered*,72,01/11/2022
1290,Tatums,Active,1 to 4,01/11/2022
1291,Tatums,Recovered*,17,01/11/2022
1292,Tecumseh,Active,213,01/11/2022
1293,Tecumseh,Deceased,33,01/11/2022
1294,Tecumseh,Recovered*,2142,01/11/2022
1295,Temple,Active,17,01/11/2022
1296,Temple,Deceased,10,01/11/2022
1297,Temple,Recovered*,232,01/11/2022
1298,Terlton,Active,19,01/11/2022
1299,Terlton,Deceased,1 to 4,01/11/2022
1300,Terlton,Recovered*,279,01/11/2022
1301,Terral,Active,1 to 4,01/11/2022
1302,Terral,Deceased,1 to 4,01/11/2022
1303,Terral,Recovered*,70,01/11/2022
1304,Texhoma,Active,18,01/11/2022
1305,Texhoma,Recovered*,252,01/11/2022
1306,Texola,Deceased,1 to 4,01/11/2022
1307,Texola,Recovered*,5,01/11/2022
1308,Thackerville,Active,40,01/11/2022
1309,Thackerville,Deceased,1 to 4,01/11/2022
1310,Thackerville,Recovered*,248,01/11/2022
1311,The Village,Active,62,01/11/2022
1312,The Village,Recovered*,62,01/11/2022
1313,Thomas,Active,16,01/11/2022
1314,Thomas,Deceased,1 to 4,01/11/2022
1315,Thomas,Recovered*,285,01/11/2022
1316,Tipton,Active,11,01/11/2022
1317,Tipton,Deceased,6,01/11/2022
1318,Tipton,Recovered*,181,01/11/2022
1319,Tishomingo,Active,68,01/11/2022
1320,Tishomingo,Deceased,28,01/11/2022
1321,Tishomingo,Recovered*,886,01/11/2022
1322,Tonkawa,Active,46,01/11/2022
1323,Tonkawa,Deceased,18,01/11/2022
1324,Tonkawa,Recovered*,596,01/11/2022
1325,Tryon,Active,8,01/11/2022
1326,Tryon,Deceased,1 to 4,01/11/2022
1327,Tryon,Recovered*,154,01/11/2022
1328,Tullahassee,Recovered*,10,01/11/2022
1329,Tulsa,Active,6159,01/11/2022
1330,Tulsa,Deceased,1171,01/11/2022
1331,Tulsa,Recovered*,69689,01/11/2022
1332,Tupelo,Active,6,01/11/2022
1333,Tupelo,Deceased,1 to 4,01/11/2022
1334,Tupelo,Recovered*,151,01/11/2022
1335,Tuttle,Active,189,01/11/2022
1336,Tuttle,Deceased,37,01/11/2022
1337,Tuttle,Recovered*,2148,01/11/2022
1338,Tyrone,Active,8,01/11/2022
1339,Tyrone,Recovered*,146,01/11/2022
1340,Union City,Active,10,01/11/2022
1341,Union City,Deceased,1 to 4,01/11/2022
1342,Union City,Recovered*,186,01/11/2022
1343,Valliant,Active,24,01/11/2022
1344,Valliant,Deceased,11,01/11/2022
1345,Valliant,Recovered*,559,01/11/2022
1346,Velma,Active,5,01/11/2022
1347,Velma,Deceased,1 to 4,01/11/2022
1348,Velma,Recovered*,140,01/11/2022
1349,Vera,Active,1 to 4,01/11/2022
1350,Vera,Recovered*,29,01/11/2022
1351,Verden,Active,15,01/11/2022
1352,Verden,Deceased,1 to 4,01/11/2022
1353,Verden,Recovered*,141,01/11/2022
1354,Verdigris,Active,1 to 4,01/11/2022
1355,Verdigris,Recovered*,1 to 4,01/11/2022
1356,Vian,Active,72,01/11/2022
1357,Vian,Deceased,21,01/11/2022
1358,Vian,Recovered*,869,01/11/2022
1359,Vici,Active,11,01/11/2022
1360,Vici,Deceased,5,01/11/2022
1361,Vici,Recovered*,207,01/11/2022
1362,Vinita,Active,115,01/11/2022
1363,Vinita,Deceased,27,01/11/2022
1364,Vinita,Recovered*,2533,01/11/2022
1365,Wagoner,Active,153,01/11/2022
1366,Wagoner,Deceased,58,01/11/2022
1367,Wagoner,Recovered*,2650,01/11/2022
1368,Wainwright,Recovered*,29,01/11/2022
1369,Wakita,Active,1 to 4,01/11/2022
1370,Wakita,Deceased,1 to 4,01/11/2022
1371,Wakita,Recovered*,76,01/11/2022
1372,Walters,Active,52,01/11/2022
1373,Walters,Deceased,11,01/11/2022
1374,Walters,Recovered*,630,01/11/2022
1375,Wanette,Active,14,01/11/2022
1376,Wanette,Deceased,1 to 4,01/11/2022
1377,Wanette,Recovered*,231,01/11/2022
1378,Wann,Active,9,01/11/2022
1379,Wann,Deceased,1 to 4,01/11/2022
1380,Wann,Recovered*,146,01/11/2022
1381,Wapanucka,Active,5,01/11/2022
1382,Wapanucka,Deceased,1 to 4,01/11/2022
1383,Wapanucka,Recovered*,105,01/11/2022
1384,Warner,Active,26,01/11/2022
1385,Warner,Deceased,13,01/11/2022
1386,Warner,Recovered*,464,01/11/2022
1387,Warr Acres,Active,139,01/11/2022
1388,Warr Acres,Deceased,8,01/11/2022
1389,Warr Acres,Recovered*,955,01/11/2022
1390,Washington,Active,33,01/11/2022
1391,Washington,Deceased,7,01/11/2022
1392,Washington,Recovered*,569,01/11/2022
1393,Watonga,Active,57,01/11/2022
1394,Watonga,Deceased,8,01/11/2022
1395,Watonga,Recovered*,709,01/11/2022
1396,Watts,Active,12,01/11/2022
1397,Watts,Deceased,11,01/11/2022
1398,Watts,Recovered*,429,01/11/2022
1399,Waukomis,Active,15,01/11/2022
1400,Waukomis,Deceased,1 to 4,01/11/2022
1401,Waukomis,Recovered*,292,01/11/2022
1402,Waurika,Active,6,01/11/2022
1403,Waurika,Deceased,9,01/11/2022
1404,Waurika,Recovered*,399,01/11/2022
1405,Wayne,Active,18,01/11/2022
1406,Wayne,Deceased,6,01/11/2022
1407,Wayne,Recovered*,379,01/11/2022
1408,Waynoka,Active,7,01/11/2022
1409,Waynoka,Recovered*,166,01/11/2022
1410,Weatherford,Active,194,01/11/2022
1411,Weatherford,Deceased,45,01/11/2022
1412,Weatherford,Recovered*,2560,01/11/2022
1413,Webbers Falls,Active,9,01/11/2022
1414,Webbers Falls,Deceased,1 to 4,01/11/2022
1415,Webbers Falls,Recovered*,237,01/11/2022
1416,Welch,Active,15,01/11/2022
1417,Welch,Deceased,7,01/11/2022
1418,Welch,Recovered*,335,01/11/2022
1419,Weleetka,Active,16,01/11/2022
1420,Weleetka,Deceased,9,01/11/2022
1421,Weleetka,Recovered*,298,01/11/2022
1422,Wellston,Active,53,01/11/2022
1423,Wellston,Deceased,16,01/11/2022
1424,Wellston,Recovered*,673,01/11/2022
1425,West Siloam Springs,Recovered*,1 to 4,01/11/2022
1426,Westville,Active,49,01/11/2022
1427,Westville,Deceased,7,01/11/2022
1428,Westville,Recovered*,1059,01/11/2022
1429,Wetumka,Active,25,01/11/2022
1430,Wetumka,Deceased,8,01/11/2022
1431,Wetumka,Recovered*,339,01/11/2022
1432,Wewoka,Active,73,01/11/2022
1433,Wewoka,Deceased,37,01/11/2022
1434,Wewoka,Recovered*,961,01/11/2022
1435,Whitefield,Deceased,1 to 4,01/11/2022
1436,Whitefield,Recovered*,68,01/11/2022
1437,Wilburton,Active,44,01/11/2022
1438,Wilburton,Deceased,19,01/11/2022
1439,Wilburton,Recovered*,930,01/11/2022
1440,Willow,Active,1 to 4,01/11/2022
1441,Willow,Recovered*,48,01/11/2022
1442,Wilson,Active,21,01/11/2022
1443,Wilson,Deceased,18,01/11/2022
1444,Wilson,Recovered*,645,01/11/2022
1445,Wister,Active,28,01/11/2022
1446,Wister,Deceased,1 to 4,01/11/2022
1447,Wister,Recovered*,694,01/11/2022
1448,Woodward,Active,113,01/11/2022
1449,Woodward,Deceased,48,01/11/2022
1450,Woodward,Recovered*,2703,01/11/2022
1451,Wright City,Active,13,01/11/2022
1452,Wright City,Deceased,6,01/11/2022
1453,Wright City,Recovered*,305,01/11/2022
1454,Wyandotte,Active,43,01/11/2022
1455,Wyandotte,Deceased,11,01/11/2022
1456,Wyandotte,Recovered*,659,01/11/2022
1457,Wynnewood,Active,35,01/11/2022
1458,Wynnewood,Deceased,16,01/11/2022
1459,Wynnewood,Recovered*,734,01/11/2022
1460,Wynona,Active,5,01/11/2022
1461,Wynona,Deceased,1 to 4,01/11/2022
1462,Wynona,Recovered*,85,01/11/2022
1463,Yale,Active,6,01/11/2022
1464,Yale,Deceased,10,01/11/2022
1465,Yale,Recovered*,362,01/11/2022
1466,Yukon,Active,1659,01/11/2022
1467,Yukon,Deceased,147,01/11/2022
1468,Yukon,Recovered*,14336,01/11/2022
