,RPT_Date,Jurisdictions,Cases,DoD_Cases,DoD_Cases_7dy,DoD_Cases_7dy_ave
454,19APR2020,ALL OK Counties,2599.0,29.0,629.0,89.85714285700001
455,20APR2020,ALL OK Counties,2680.0,81.0,611.0,87.285714286
456,21APR2020,ALL OK Counties,2807.0,127.0,623.0,89.0
457,22APR2020,ALL OK Counties,2894.0,87.0,631.0,90.14285714299999
458,23APR2020,ALL OK Counties,3017.0,123.0,660.0,94.285714286
459,24APR2020,ALL OK Counties,3121.0,104.0,656.0,93.714285714
460,25APR2020,ALL OK Counties,3193.0,72.0,623.0,89.0
461,26APR2020,ALL OK Counties,3253.0,60.0,654.0,93.428571429
462,27APR2020,ALL OK Counties,3280.0,27.0,600.0,85.714285714
463,28APR2020,ALL OK Counties,3410.0,130.0,603.0,86.14285714299999
464,29APR2020,ALL OK Counties,3473.0,63.0,579.0,82.714285714
465,30APR2020,ALL OK Counties,3618.0,145.0,601.0,85.857142857
466,01MAY2020,ALL OK Counties,3748.0,130.0,627.0,89.571428571
467,02MAY2020,ALL OK Counties,3851.0,103.0,658.0,94.0
468,03MAY2020,ALL OK Counties,3972.0,121.0,719.0,102.71428571
469,04MAY2020,ALL OK Counties,4044.0,72.0,764.0,109.14285714
470,05MAY2020,ALL OK Counties,4127.0,83.0,717.0,102.42857143
471,06MAY2020,ALL OK Counties,4201.0,74.0,728.0,104.0
472,07MAY2020,ALL OK Counties,4330.0,129.0,712.0,101.71428571
473,08MAY2020,ALL OK Counties,4424.0,94.0,676.0,96.571428571
474,09MAY2020,ALL OK Counties,4490.0,66.0,639.0,91.285714286
475,10MAY2020,ALL OK Counties,4589.0,99.0,617.0,88.14285714299999
476,11MAY2020,ALL OK Counties,4613.0,24.0,569.0,81.285714286
477,12MAY2020,ALL OK Counties,4732.0,119.0,605.0,86.428571429
478,13MAY2020,ALL OK Counties,4852.0,120.0,651.0,93.0
479,14MAY2020,ALL OK Counties,4962.0,110.0,632.0,90.285714286
480,15MAY2020,ALL OK Counties,5086.0,124.0,662.0,94.571428571
481,16MAY2020,ALL OK Counties,5237.0,151.0,747.0,106.71428571
482,17MAY2020,ALL OK Counties,5310.0,73.0,721.0,103.0
483,18MAY2020,ALL OK Counties,5398.0,88.0,785.0,112.14285714
484,19MAY2020,ALL OK Counties,5489.0,91.0,757.0,108.14285714
485,20MAY2020,ALL OK Counties,5532.0,43.0,680.0,97.14285714299999
486,21MAY2020,ALL OK Counties,5680.0,148.0,718.0,102.57142857
487,22MAY2020,ALL OK Counties,5849.0,169.0,763.0,109.0
488,23MAY2020,ALL OK Counties,5960.0,111.0,723.0,103.28571429
489,24MAY2020,ALL OK Counties,6037.0,77.0,727.0,103.85714286
490,25MAY2020,ALL OK Counties,6090.0,53.0,692.0,98.85714285700001
491,26MAY2020,ALL OK Counties,6137.0,47.0,648.0,92.571428571
492,27MAY2020,ALL OK Counties,6229.0,92.0,697.0,99.571428571
493,28MAY2020,ALL OK Counties,6270.0,41.0,590.0,84.285714286
494,29MAY2020,ALL OK Counties,6338.0,68.0,489.0,69.857142857
495,30MAY2020,ALL OK Counties,6418.0,80.0,458.0,65.428571429
496,31MAY2020,ALL OK Counties,6506.0,88.0,469.0,67.0
497,01JUN2020,ALL OK Counties,6573.0,67.0,483.0,69.0
498,02JUN2020,ALL OK Counties,6692.0,119.0,555.0,79.285714286
499,03JUN2020,ALL OK Counties,6805.0,113.0,576.0,82.285714286
500,04JUN2020,ALL OK Counties,6907.0,102.0,637.0,91.0
501,05JUN2020,ALL OK Counties,7003.0,96.0,665.0,95.0
502,06JUN2020,ALL OK Counties,7059.0,56.0,641.0,91.571428571
503,07JUN2020,ALL OK Counties,7150.0,91.0,644.0,92.0
504,08JUN2020,ALL OK Counties,7205.0,55.0,632.0,90.285714286
505,09JUN2020,ALL OK Counties,7363.0,158.0,671.0,95.85714285700001
506,10JUN2020,ALL OK Counties,7480.0,117.0,675.0,96.428571429
507,11JUN2020,ALL OK Counties,7626.0,146.0,719.0,102.71428571
508,12JUN2020,ALL OK Counties,7848.0,222.0,845.0,120.71428571
509,13JUN2020,ALL OK Counties,8073.0,225.0,1014.0,144.85714286
510,14JUN2020,ALL OK Counties,8231.0,158.0,1081.0,154.42857143
511,15JUN2020,ALL OK Counties,8417.0,186.0,1212.0,173.14285714
512,16JUN2020,ALL OK Counties,8645.0,228.0,1282.0,183.14285714
513,17JUN2020,ALL OK Counties,8904.0,259.0,1424.0,203.42857143
514,18JUN2020,ALL OK Counties,9354.0,450.0,1728.0,246.85714286
515,19JUN2020,ALL OK Counties,9706.0,352.0,1858.0,265.42857143
516,20JUN2020,ALL OK Counties,10037.0,331.0,1964.0,280.57142857
517,21JUN2020,ALL OK Counties,10515.0,478.0,2284.0,326.28571429
518,22JUN2020,ALL OK Counties,10733.0,218.0,2316.0,330.85714286
519,23JUN2020,ALL OK Counties,11028.0,295.0,2383.0,340.42857143
520,24JUN2020,ALL OK Counties,11510.0,482.0,2606.0,372.28571429
521,25JUN2020,ALL OK Counties,11948.0,438.0,2594.0,370.57142857
522,26JUN2020,ALL OK Counties,12343.0,395.0,2637.0,376.71428571
523,27JUN2020,ALL OK Counties,12642.0,299.0,2605.0,372.14285714
524,28JUN2020,ALL OK Counties,12944.0,302.0,2429.0,347.0
525,29JUN2020,ALL OK Counties,13172.0,228.0,2439.0,348.42857143
526,30JUN2020,ALL OK Counties,13757.0,585.0,2729.0,389.85714286
527,01JUL2020,ALL OK Counties,14112.0,355.0,2602.0,371.71428571
528,02JUL2020,ALL OK Counties,14539.0,427.0,2591.0,370.14285714
529,03JUL2020,ALL OK Counties,15065.0,526.0,2722.0,388.85714286
530,04JUL2020,ALL OK Counties,15645.0,580.0,3003.0,429.0
531,05JUL2020,ALL OK Counties,15928.0,283.0,2984.0,426.28571429
532,06JUL2020,ALL OK Counties,16362.0,434.0,3190.0,455.71428571
533,07JUL2020,ALL OK Counties,17220.0,858.0,3463.0,494.71428571
534,08JUL2020,ALL OK Counties,17893.0,673.0,3781.0,540.14285714
535,09JUL2020,ALL OK Counties,18496.0,603.0,3957.0,565.28571429
536,10JUL2020,ALL OK Counties,19092.0,596.0,4027.0,575.28571429
537,11JUL2020,ALL OK Counties,19779.0,687.0,4134.0,590.57142857
538,12JUL2020,ALL OK Counties,20235.0,456.0,4307.0,615.28571429
539,13JUL2020,ALL OK Counties,20745.0,510.0,4383.0,626.14285714
540,14JUL2020,ALL OK Counties,21738.0,993.0,4518.0,645.42857143
541,15JUL2020,ALL OK Counties,22813.0,1075.0,4920.0,702.85714286
542,16JUL2020,ALL OK Counties,23441.0,628.0,4945.0,706.42857143
543,17JUL2020,ALL OK Counties,24140.0,699.0,5048.0,721.14285714
544,18JUL2020,ALL OK Counties,25056.0,916.0,5277.0,753.85714286
545,19JUL2020,ALL OK Counties,25265.0,209.0,5030.0,718.57142857
546,20JUL2020,ALL OK Counties,25433.0,168.0,4688.0,669.71428571
547,21JUL2020,ALL OK Counties,26327.0,894.0,4589.0,655.57142857
548,22JUL2020,ALL OK Counties,27301.0,974.0,4488.0,641.14285714
549,23JUL2020,ALL OK Counties,27969.0,668.0,4528.0,646.85714286
550,24JUL2020,ALL OK Counties,29116.0,1147.0,4976.0,710.85714286
551,25JUL2020,ALL OK Counties,30081.0,965.0,5025.0,717.85714286
552,26JUL2020,ALL OK Counties,31285.0,1204.0,6020.0,860.0
553,27JUL2020,ALL OK Counties,32686.0,1401.0,7253.0,1036.1428571000001
554,28JUL2020,ALL OK Counties,33775.0,1089.0,7448.0,1064.0
555,29JUL2020,ALL OK Counties,34623.0,848.0,7322.0,1046.0
556,30JUL2020,ALL OK Counties,35740.0,1117.0,7771.0,1110.1428571
557,31JUL2020,ALL OK Counties,36487.0,747.0,7371.0,1053.0
558,01AUG2020,ALL OK Counties,37731.0,1244.0,7650.0,1092.8571429
559,02AUG2020,ALL OK Counties,38225.0,494.0,6940.0,991.42857143
560,03AUG2020,ALL OK Counties,38602.0,377.0,5916.0,845.14285714
561,04AUG2020,ALL OK Counties,39463.0,861.0,5688.0,812.57142857
562,05AUG2020,ALL OK Counties,40564.0,1101.0,5941.0,848.71428571
563,06AUG2020,ALL OK Counties,41401.0,837.0,5661.0,808.71428571
564,07AUG2020,ALL OK Counties,42255.0,854.0,5768.0,824.0
565,08AUG2020,ALL OK Counties,43080.0,825.0,5349.0,764.14285714
566,09AUG2020,ALL OK Counties,43566.0,486.0,5341.0,763.0
567,10AUG2020,ALL OK Counties,43963.0,397.0,5361.0,765.85714286
568,11AUG2020,ALL OK Counties,44728.0,765.0,5265.0,752.14285714
569,12AUG2020,ALL OK Counties,45398.0,670.0,4834.0,690.57142857
570,13AUG2020,ALL OK Counties,46103.0,705.0,4702.0,671.71428571
571,14AUG2020,ALL OK Counties,46897.0,794.0,4642.0,663.14285714
572,15AUG2020,ALL OK Counties,47798.0,901.0,4718.0,674.0
573,16AUG2020,ALL OK Counties,48342.0,544.0,4776.0,682.28571429
574,17AUG2020,ALL OK Counties,48711.0,369.0,4748.0,678.28571429
575,18AUG2020,ALL OK Counties,49326.0,615.0,4598.0,656.85714286
576,19AUG2020,ALL OK Counties,49923.0,597.0,4525.0,646.42857143
577,20AUG2020,ALL OK Counties,50669.0,746.0,4566.0,652.28571429
578,21AUG2020,ALL OK Counties,51746.0,1077.0,4849.0,692.71428571
579,22AUG2020,ALL OK Counties,52599.0,853.0,4801.0,685.85714286
580,23AUG2020,ALL OK Counties,53165.0,566.0,4823.0,689.0
581,24AUG2020,ALL OK Counties,53522.0,357.0,4811.0,687.28571429
582,25AUG2020,ALL OK Counties,54172.0,650.0,4846.0,692.28571429
583,26AUG2020,ALL OK Counties,54838.0,666.0,4915.0,702.14285714
584,27AUG2020,ALL OK Counties,55550.0,712.0,4881.0,697.28571429
585,28AUG2020,ALL OK Counties,56260.0,710.0,4514.0,644.85714286
586,29AUG2020,ALL OK Counties,57353.0,1093.0,4754.0,679.14285714
587,30AUG2020,ALL OK Counties,58020.0,667.0,4855.0,693.57142857
588,31AUG2020,ALL OK Counties,58733.0,713.0,5211.0,744.42857143
589,01SEP2020,ALL OK Counties,59399.0,666.0,5227.0,746.71428571
590,02SEP2020,ALL OK Counties,60118.0,719.0,5280.0,754.28571429
591,03SEP2020,ALL OK Counties,61027.0,909.0,5477.0,782.42857143
592,04SEP2020,ALL OK Counties,62040.0,1013.0,5780.0,825.71428571
593,05SEP2020,ALL OK Counties,63187.0,1147.0,5834.0,833.42857143
594,06SEP2020,ALL OK Counties,63607.0,420.0,5587.0,798.14285714
595,07SEP2020,ALL OK Counties,64220.0,613.0,5487.0,783.85714286
596,08SEP2020,ALL OK Counties,65053.0,833.0,5654.0,807.71428571
597,09SEP2020,ALL OK Counties,65929.0,876.0,5811.0,830.14285714
598,10SEP2020,ALL OK Counties,66700.0,771.0,5673.0,810.42857143
599,11SEP2020,ALL OK Counties,67642.0,942.0,5602.0,800.28571429
600,12SEP2020,ALL OK Counties,68659.0,1017.0,5472.0,781.71428571
601,13SEP2020,ALL OK Counties,69354.0,695.0,5747.0,821.0
602,14SEP2020,ALL OK Counties,70223.0,869.0,6003.0,857.57142857
603,15SEP2020,ALL OK Counties,71314.0,1091.0,6261.0,894.42857143
604,16SEP2020,ALL OK Counties,72284.0,970.0,6355.0,907.85714286
605,17SEP2020,ALL OK Counties,73318.0,1034.0,6618.0,945.42857143
606,18SEP2020,ALL OK Counties,74567.0,1249.0,6925.0,989.28571429
607,19SEP2020,ALL OK Counties,75804.0,1237.0,7145.0,1020.7142857000001
608,20SEP2020,ALL OK Counties,76807.0,1003.0,7453.0,1064.7142857000001
609,21SEP2020,ALL OK Counties,77908.0,1101.0,7685.0,1097.8571429
610,22SEP2020,ALL OK Counties,79072.0,1164.0,7758.0,1108.2857142999999
611,23SEP2020,ALL OK Counties,80161.0,1089.0,7877.0,1125.2857142999999
612,24SEP2020,ALL OK Counties,81244.0,1083.0,7926.0,1132.2857142999999
613,25SEP2020,ALL OK Counties,82520.0,1276.0,7953.0,1136.1428571
614,26SEP2020,ALL OK Counties,83510.0,990.0,7706.0,1100.8571429
615,27SEP2020,ALL OK Counties,84333.0,823.0,7526.0,1075.1428571
616,28SEP2020,ALL OK Counties,85194.0,861.0,7286.0,1040.8571428999999
617,29SEP2020,ALL OK Counties,86219.0,1025.0,7147.0,1021.0
618,30SEP2020,ALL OK Counties,87199.0,980.0,7038.0,1005.4285714
619,01OCT2020,ALL OK Counties,88369.0,1170.0,7125.0,1017.8571429
620,02OCT2020,ALL OK Counties,89559.0,1190.0,7039.0,1005.5714286
621,03OCT2020,ALL OK Counties,90748.0,1189.0,7238.0,1034.0
622,04OCT2020,ALL OK Counties,91317.0,569.0,6984.0,997.71428571
623,05OCT2020,ALL OK Counties,91982.0,665.0,6788.0,969.71428571
624,06OCT2020,ALL OK Counties,93346.0,1364.0,7127.0,1018.1428571
625,07OCT2020,ALL OK Counties,94352.0,1006.0,7153.0,1021.8571429
626,08OCT2020,ALL OK Counties,95564.0,1212.0,7195.0,1027.8571428999999
627,09OCT2020,ALL OK Counties,97088.0,1524.0,7529.0,1075.5714285999998
628,10OCT2020,ALL OK Counties,98621.0,1533.0,7873.0,1124.7142857000001
629,11OCT2020,ALL OK Counties,99387.0,766.0,8070.0,1152.8571429
630,12OCT2020,ALL OK Counties,100184.0,797.0,8202.0,1171.7142857000001
631,13OCT2020,ALL OK Counties,101493.0,1309.0,8147.0,1163.8571429
632,14OCT2020,ALL OK Counties,102615.0,1122.0,8263.0,1180.4285714000002
633,15OCT2020,ALL OK Counties,103836.0,1221.0,8272.0,1181.7142857000001
634,16OCT2020,ALL OK Counties,105308.0,1472.0,8220.0,1174.2857142999999
635,17OCT2020,ALL OK Counties,106503.0,1195.0,7882.0,1126.0
636,18OCT2020,ALL OK Counties,107299.0,796.0,7912.0,1130.2857142999999
637,19OCT2020,ALL OK Counties,108073.0,774.0,7889.0,1127.0
638,20OCT2020,ALL OK Counties,109548.0,1475.0,8055.0,1150.7142857000001
639,21OCT2020,ALL OK Counties,110855.0,1307.0,8240.0,1177.1428571
640,22OCT2020,ALL OK Counties,112483.0,1628.0,8647.0,1235.2857142999999
641,23OCT2020,ALL OK Counties,113856.0,1373.0,8548.0,1221.1428571
642,24OCT2020,ALL OK Counties,115685.0,1829.0,9182.0,1311.7142857000001
643,25OCT2020,ALL OK Counties,116736.0,1051.0,9437.0,1348.1428571
644,26OCT2020,ALL OK Counties,117399.0,663.0,9326.0,1332.2857142999999
645,27OCT2020,ALL OK Counties,118409.0,1010.0,8861.0,1265.8571429
646,28OCT2020,ALL OK Counties,119152.0,743.0,8297.0,1185.2857142999999
647,29OCT2020,ALL OK Counties,120193.0,1041.0,7710.0,1101.4285714000002
648,30OCT2020,ALL OK Counties,121495.0,1302.0,7639.0,1091.2857142999999
649,31OCT2020,ALL OK Counties,122762.0,1267.0,7077.0,1011.0
650,01NOV2020,ALL OK Counties,124111.0,1349.0,7375.0,1053.5714286
651,02NOV2020,ALL OK Counties,125195.0,1084.0,7796.0,1113.7142857000001
652,03NOV2020,ALL OK Counties,126526.0,1331.0,8117.0,1159.5714285999998
653,04NOV2020,ALL OK Counties,127772.0,1246.0,8620.0,1231.4285714000002
654,05NOV2020,ALL OK Counties,129873.0,2101.0,9680.0,1382.8571429
655,06NOV2020,ALL OK Counties,131751.0,1878.0,10256.0,1465.1428571
656,08NOV2020,ALL OK Counties,136258.0,4507.0,13496.0,1928.0
657,09NOV2020,ALL OK Counties,138455.0,2197.0,14344.0,2049.1428570999997
658,10NOV2020,ALL OK Counties,140157.0,1702.0,14962.0,2137.4285714000002
659,11NOV2020,ALL OK Counties,142334.0,2177.0,15808.0,2258.2857143
660,12NOV2020,ALL OK Counties,144691.0,2357.0,16919.0,2417.0
661,13NOV2020,ALL OK Counties,147358.0,2667.0,17485.0,2497.8571429000003
662,14NOV2020,ALL OK Counties,150205.0,2847.0,18454.0,2636.2857143
663,15NOV2020,ALL OK Counties,154128.0,3923.0,17870.0,2552.8571429000003
664,16NOV2020,ALL OK Counties,156857.0,2729.0,18402.0,2628.8571429000003
665,17NOV2020,ALL OK Counties,158408.0,1551.0,18251.0,2607.2857143
666,18NOV2020,ALL OK Counties,161425.0,3017.0,19091.0,2727.2857143
667,19NOV2020,ALL OK Counties,164340.0,2915.0,19649.0,2807.0
668,20NOV2020,ALL OK Counties,167261.0,2921.0,19903.0,2843.2857143
669,21NOV2020,ALL OK Counties,170924.0,3663.0,20719.0,2959.8571429000003
670,22NOV2020,ALL OK Counties,174330.0,3406.0,20202.0,2886.0
671,23NOV2020,ALL OK Counties,177874.0,3544.0,21017.0,3002.4285714000002
672,24NOV2020,ALL OK Counties,180610.0,2736.0,22202.0,3171.7142857
673,25NOV2020,ALL OK Counties,184342.0,3732.0,22917.0,3273.8571429000003
674,26NOV2020,ALL OK Counties,187567.0,3225.0,23227.0,3318.1428570999997
675,27NOV2020,ALL OK Counties,191019.0,3452.0,23758.0,3394.0
676,28NOV2020,ALL OK Counties,193824.0,2805.0,22900.0,3271.4285714000002
677,29NOV2020,ALL OK Counties,195545.0,1721.0,21215.0,3030.7142857
678,30NOV2020,ALL OK Counties,197745.0,2200.0,19871.0,2838.7142857
679,01DEC2020,ALL OK Counties,199482.0,1737.0,18872.0,2696.0
680,02DEC2020,ALL OK Counties,202341.0,2859.0,17999.0,2571.2857143
681,03DEC2020,ALL OK Counties,204048.0,1707.0,16481.0,2354.4285714000002
682,04DEC2020,ALL OK Counties,208875.0,4827.0,17856.0,2550.8571429000003
683,05DEC2020,ALL OK Counties,213245.0,4370.0,19421.0,2774.4285714000002
684,06DEC2020,ALL OK Counties,216486.0,3241.0,20941.0,2991.5714285999998
685,07DEC2020,ALL OK Counties,218389.0,1903.0,20644.0,2949.1428570999997
686,08DEC2020,ALL OK Counties,220686.0,2297.0,21204.0,3029.1428570999997
687,09DEC2020,ALL OK Counties,222993.0,2307.0,20652.0,2950.2857143
688,10DEC2020,ALL OK Counties,225453.0,2460.0,21405.0,3057.8571429000003
689,11DEC2020,ALL OK Counties,229353.0,3900.0,20478.0,2925.4285714000002
690,12DEC2020,ALL OK Counties,233336.0,3983.0,20091.0,2870.1428570999997
691,13DEC2020,ALL OK Counties,237668.0,4332.0,21182.0,3026.0
692,14DEC2020,ALL OK Counties,239767.0,2099.0,21378.0,3054.0
693,15DEC2020,ALL OK Counties,241991.0,2224.0,21305.0,3043.5714285999998
694,16DEC2020,ALL OK Counties,245229.0,3238.0,22236.0,3176.5714285999998
695,17DEC2020,ALL OK Counties,248204.0,2975.0,22751.0,3250.1428570999997
696,18DEC2020,ALL OK Counties,251760.0,3556.0,22407.0,3201.0
697,19DEC2020,ALL OK Counties,255868.0,4108.0,22532.0,3218.8571429000003
698,20DEC2020,ALL OK Counties,260838.0,4970.0,23170.0,3310.0
699,21DEC2020,ALL OK Counties,263434.0,2596.0,23667.0,3381.0
700,22DEC2020,ALL OK Counties,265620.0,2186.0,23629.0,3375.5714285999998
701,23DEC2020,ALL OK Counties,269276.0,3656.0,24047.0,3435.2857143
702,24DEC2020,ALL OK Counties,272553.0,3277.0,24349.0,3478.4285714000002
703,25DEC2020,ALL OK Counties,276508.0,3955.0,24748.0,3535.4285714000002
704,26DEC2020,ALL OK Counties,279131.0,2623.0,23263.0,3323.2857143
705,27DEC2020,ALL OK Counties,279139.0,8.0,18301.0,2614.4285714000002
706,28DEC2020,ALL OK Counties,282587.0,3448.0,19153.0,2736.1428570999997
707,29DEC2020,ALL OK Counties,283781.0,1194.0,18161.0,2594.4285714000002
708,30DEC2020,ALL OK Counties,287030.0,3249.0,17754.0,2536.2857143
709,31DEC2020,ALL OK Counties,290936.0,3906.0,18383.0,2626.1428570999997
710,01JAN2021,ALL OK Counties,296055.0,5119.0,19547.0,2792.4285714000002
711,02JAN2021,ALL OK Counties,301201.0,5146.0,22070.0,3152.8571429000003
712,03JAN2021,ALL OK Counties,304072.0,2871.0,24933.0,3561.8571429
713,04JAN2021,ALL OK Counties,306771.0,2699.0,24184.0,3454.8571429
714,05JAN2021,ALL OK Counties,308268.0,1497.0,24487.0,3498.1428571
715,06JAN2021,ALL OK Counties,311573.0,3305.0,24543.0,3506.1428571
716,07JAN2021,ALL OK Counties,315354.0,3781.0,24418.0,3488.2857143
717,08JAN2021,ALL OK Counties,320586.0,5232.0,24531.0,3504.4285714000002
718,09JAN2021,ALL OK Counties,324875.0,4289.0,23674.0,3382.0
719,10JAN2021,ALL OK Counties,331362.0,6487.0,27290.0,3898.5714285999998
720,11JAN2021,ALL OK Counties,335247.0,3885.0,28476.0,4068.0
721,12JAN2021,ALL OK Counties,337457.0,2210.0,29189.0,4169.857142899999
722,13JAN2021,ALL OK Counties,341364.0,3907.0,29791.0,4255.857142899999
723,14JAN2021,ALL OK Counties,344506.0,3142.0,29152.0,4164.5714286
724,15JAN2021,ALL OK Counties,348044.0,3538.0,27458.0,3922.5714285999998
725,16JAN2021,ALL OK Counties,351665.0,3621.0,26790.0,3827.1428571
726,17JAN2021,ALL OK Counties,354979.0,3314.0,23617.0,3373.8571429
727,18JAN2021,ALL OK Counties,356816.0,1837.0,21569.0,3081.2857143
728,19JAN2021,ALL OK Counties,358374.0,1558.0,20917.0,2988.1428570999997
729,20JAN2021,ALL OK Counties,360360.0,1986.0,18996.0,2713.7142857
730,21JAN2021,ALL OK Counties,363046.0,2686.0,18540.0,2648.5714285999998
731,22JAN2021,ALL OK Counties,365992.0,2946.0,17948.0,2564.0
732,23JAN2021,ALL OK Counties,370149.0,4157.0,18484.0,2640.5714285999998
733,24JAN2021,ALL OK Counties,373090.0,2941.0,18111.0,2587.2857143
734,25JAN2021,ALL OK Counties,374853.0,1763.0,18037.0,2576.7142857
735,26JAN2021,ALL OK Counties,376424.0,1571.0,18050.0,2578.5714285999998
736,27JAN2021,ALL OK Counties,379110.0,2686.0,18750.0,2678.5714285999998
737,28JAN2021,ALL OK Counties,381430.0,2320.0,18384.0,2626.2857143
738,29JAN2021,ALL OK Counties,384217.0,2787.0,18225.0,2603.5714285999998
739,30JAN2021,ALL OK Counties,386590.0,2373.0,16441.0,2348.7142857
740,31JAN2021,ALL OK Counties,389472.0,2882.0,16382.0,2340.2857143
741,01FEB2021,ALL OK Counties,390868.0,1396.0,16015.0,2287.8571429000003
742,02FEB2021,ALL OK Counties,392164.0,1296.0,15740.0,2248.5714285999998
743,03FEB2021,ALL OK Counties,394283.0,2119.0,15173.0,2167.5714285999998
744,04FEB2021,ALL OK Counties,397065.0,2782.0,15635.0,2233.5714285999998
745,05FEB2021,ALL OK Counties,399727.0,2662.0,15510.0,2215.7142857
746,06FEB2021,ALL OK Counties,401780.0,2053.0,15190.0,2170.0
747,07FEB2021,ALL OK Counties,403954.0,2174.0,14482.0,2068.8571429000003
748,08FEB2021,ALL OK Counties,404994.0,1040.0,14126.0,2018.0
749,09FEB2021,ALL OK Counties,406064.0,1070.0,13900.0,1985.7142857000001
750,10FEB2021,ALL OK Counties,407724.0,1660.0,13441.0,1920.1428571
751,11FEB2021,ALL OK Counties,409401.0,1677.0,12336.0,1762.2857142999999
752,12FEB2021,ALL OK Counties,410818.0,1417.0,11091.0,1584.4285714000002
753,13FEB2021,ALL OK Counties,412276.0,1458.0,10496.0,1499.4285714000002
754,14FEB2021,ALL OK Counties,413542.0,1266.0,9588.0,1369.7142857000001
755,15FEB2021,ALL OK Counties,414272.0,730.0,9278.0,1325.4285714000002
756,16FEB2021,ALL OK Counties,414780.0,508.0,8716.0,1245.1428571
757,17FEB2021,ALL OK Counties,415858.0,1078.0,8134.0,1162.0
758,18FEB2021,ALL OK Counties,416476.0,618.0,7075.0,1010.7142857000001
759,19FEB2021,ALL OK Counties,417345.0,869.0,6527.0,932.42857143
760,20FEB2021,ALL OK Counties,418318.0,973.0,6042.0,863.14285714
761,21FEB2021,ALL OK Counties,419354.0,1036.0,5812.0,830.28571429
762,22FEB2021,ALL OK Counties,419853.0,499.0,5581.0,797.28571429
763,23FEB2021,ALL OK Counties,420212.0,359.0,5432.0,776.0
764,24FEB2021,ALL OK Counties,421010.0,798.0,5152.0,736.0
765,25FEB2021,ALL OK Counties,422156.0,1146.0,5680.0,811.42857143
766,26FEB2021,ALL OK Counties,423023.0,867.0,5678.0,811.14285714
767,27FEB2021,ALL OK Counties,423802.0,779.0,5484.0,783.42857143
768,28FEB2021,ALL OK Counties,424508.0,706.0,5154.0,736.28571429
769,01MAR2021,ALL OK Counties,424888.0,380.0,5035.0,719.28571429
770,02MAR2021,ALL OK Counties,424999.0,111.0,4787.0,683.85714286
771,03MAR2021,ALL OK Counties,425746.0,747.0,4736.0,676.57142857
772,04MAR2021,ALL OK Counties,426641.0,895.0,4485.0,640.71428571
773,05MAR2021,ALL OK Counties,427558.0,917.0,4535.0,647.85714286
774,06MAR2021,ALL OK Counties,428536.0,978.0,4734.0,676.28571429
775,07MAR2021,ALL OK Counties,428997.0,461.0,4489.0,641.28571429
776,08MAR2021,ALL OK Counties,429162.0,165.0,4274.0,610.57142857
777,09MAR2021,ALL OK Counties,429432.0,270.0,4433.0,633.28571429
778,10MAR2021,ALL OK Counties,430250.0,818.0,4504.0,643.42857143
779,11MAR2021,ALL OK Counties,430944.0,694.0,4303.0,614.71428571
780,12MAR2021,ALL OK Counties,431366.0,422.0,3808.0,544.0
781,13MAR2021,ALL OK Counties,431991.0,625.0,3455.0,493.57142857
782,14MAR2021,ALL OK Counties,432483.0,492.0,3486.0,498.0
783,15MAR2021,ALL OK Counties,432793.0,310.0,3631.0,518.71428571
784,16MAR2021,ALL OK Counties,433025.0,232.0,3593.0,513.28571429
785,17MAR2021,ALL OK Counties,433516.0,491.0,3266.0,466.57142857
786,18MAR2021,ALL OK Counties,434075.0,559.0,3131.0,447.28571429
787,19MAR2021,ALL OK Counties,434491.0,416.0,3125.0,446.42857143
788,20MAR2021,ALL OK Counties,434912.0,421.0,2921.0,417.28571429
789,21MAR2021,ALL OK Counties,435292.0,380.0,2809.0,401.28571429
790,22MAR2021,ALL OK Counties,435450.0,158.0,2657.0,379.57142857
791,23MAR2021,ALL OK Counties,435634.0,184.0,2609.0,372.71428571
792,24MAR2021,ALL OK Counties,436135.0,501.0,2619.0,374.14285714
793,25MAR2021,ALL OK Counties,436504.0,369.0,2429.0,347.0
794,26MAR2021,ALL OK Counties,436971.0,467.0,2480.0,354.28571429
795,27MAR2021,ALL OK Counties,437363.0,392.0,2451.0,350.14285714
796,28MAR2021,ALL OK Counties,437765.0,402.0,2473.0,353.28571429
797,29MAR2021,ALL OK Counties,437853.0,88.0,2403.0,343.28571429
798,30MAR2021,ALL OK Counties,437974.0,121.0,2340.0,334.28571429
799,31MAR2021,ALL OK Counties,438364.0,390.0,2229.0,318.42857143
800,01APR2021,ALL OK Counties,438777.0,413.0,2273.0,324.71428571
801,02APR2021,ALL OK Counties,439149.0,372.0,2178.0,311.14285714
802,03APR2021,ALL OK Counties,439494.0,345.0,2131.0,304.42857143
803,04APR2021,ALL OK Counties,439796.0,302.0,2031.0,290.14285714
804,05APR2021,ALL OK Counties,440022.0,226.0,2169.0,309.85714286
805,06APR2021,ALL OK Counties,440142.0,120.0,2168.0,309.71428571
806,07APR2021,ALL OK Counties,441906.0,1764.0,3542.0,506.0
807,08APR2021,ALL OK Counties,442389.0,483.0,3612.0,516.0
808,09APR2021,ALL OK Counties,442805.0,416.0,3656.0,522.28571429
809,10APR2021,ALL OK Counties,443223.0,418.0,3729.0,532.71428571
810,11APR2021,ALL OK Counties,443659.0,436.0,3863.0,551.85714286
811,12APR2021,ALL OK Counties,443773.0,114.0,3751.0,535.85714286
812,13APR2021,ALL OK Counties,443882.0,109.0,3740.0,534.28571429
