,County,dose_date,Janssen,Moderna,Pfizer12+,Pfizer5-11,Total Doses Administered
11050,SIOUX,2021-08-19,0.0,5.0,4.0,0.0,9.0
11051,SIOUX,2021-08-20,0.0,3.0,12.0,0.0,15.0
11052,SIOUX,2021-08-22,0.0,0.0,1.0,0.0,1.0
11053,SIOUX,2021-08-23,0.0,0.0,6.0,0.0,6.0
11054,SIOUX,2021-08-24,1.0,2.0,10.0,0.0,13.0
11055,SIOUX,2021-08-25,1.0,15.0,24.0,0.0,40.0
11056,SIOUX,2021-08-26,0.0,2.0,6.0,0.0,8.0
11057,SIOUX,2021-08-27,0.0,1.0,6.0,0.0,7.0
11058,SIOUX,2021-08-30,0.0,1.0,4.0,0.0,5.0
11059,SIOUX,2021-08-31,0.0,1.0,13.0,0.0,14.0
11060,SIOUX,2021-09-01,0.0,15.0,4.0,0.0,19.0
11061,SIOUX,2021-09-02,2.0,0.0,5.0,0.0,7.0
11062,SIOUX,2021-09-03,0.0,5.0,13.0,0.0,18.0
11063,SIOUX,2021-09-07,0.0,0.0,5.0,0.0,5.0
11064,SIOUX,2021-09-08,0.0,27.0,0.0,0.0,27.0
11065,SIOUX,2021-09-09,1.0,9.0,27.0,0.0,37.0
11066,SIOUX,2021-09-10,0.0,0.0,20.0,0.0,20.0
11067,SIOUX,2021-09-13,1.0,7.0,10.0,0.0,18.0
11068,SIOUX,2021-09-14,0.0,0.0,16.0,0.0,16.0
11069,SIOUX,2021-09-15,0.0,20.0,31.0,0.0,51.0
11070,SIOUX,2021-09-16,1.0,5.0,17.0,0.0,23.0
11071,SIOUX,2021-09-17,0.0,3.0,10.0,0.0,13.0
11072,SIOUX,2021-09-18,0.0,0.0,1.0,0.0,1.0
11073,SIOUX,2021-09-20,0.0,2.0,5.0,0.0,7.0
11074,SIOUX,2021-09-21,0.0,1.0,11.0,0.0,12.0
11075,SIOUX,2021-09-22,0.0,15.0,11.0,0.0,26.0
11076,SIOUX,2021-09-23,0.0,6.0,15.0,0.0,21.0
11077,SIOUX,2021-09-24,0.0,1.0,6.0,0.0,7.0
11078,SIOUX,2021-09-27,0.0,0.0,7.0,0.0,7.0
11079,SIOUX,2021-09-28,1.0,1.0,3.0,0.0,5.0
11080,SIOUX,2021-09-29,0.0,13.0,4.0,0.0,17.0
11081,SIOUX,2021-09-30,1.0,0.0,22.0,0.0,23.0
11082,SIOUX,2021-10-01,0.0,0.0,9.0,0.0,9.0
11083,SIOUX,2021-10-04,0.0,0.0,5.0,0.0,5.0
11084,SIOUX,2021-10-05,0.0,0.0,11.0,0.0,11.0
11085,SIOUX,2021-10-06,0.0,12.0,6.0,0.0,18.0
11086,SIOUX,2021-10-07,1.0,0.0,1.0,0.0,2.0
11087,SIOUX,2021-10-08,0.0,0.0,2.0,0.0,2.0
11088,SIOUX,2021-10-12,0.0,0.0,6.0,0.0,6.0
11089,SIOUX,2021-10-13,0.0,8.0,9.0,0.0,17.0
11090,SIOUX,2021-10-14,1.0,6.0,5.0,0.0,12.0
11091,SIOUX,2021-10-15,0.0,0.0,4.0,0.0,4.0
11092,SIOUX,2021-10-16,0.0,0.0,1.0,0.0,1.0
11093,SIOUX,2021-10-18,0.0,0.0,8.0,0.0,8.0
11094,SIOUX,2021-10-19,0.0,0.0,4.0,0.0,4.0
11095,SIOUX,2021-10-20,0.0,11.0,3.0,0.0,14.0
11096,SIOUX,2021-10-21,0.0,1.0,10.0,0.0,11.0
11097,SIOUX,2021-10-22,0.0,2.0,2.0,0.0,4.0
11098,SIOUX,2021-10-23,0.0,0.0,1.0,0.0,1.0
11099,SIOUX,2021-10-25,0.0,1.0,7.0,0.0,8.0
11100,SIOUX,2021-10-26,0.0,0.0,5.0,0.0,5.0
11101,SIOUX,2021-10-27,0.0,23.0,6.0,0.0,29.0
11102,SIOUX,2021-10-28,0.0,9.0,1.0,0.0,10.0
11103,SIOUX,2021-10-29,0.0,14.0,5.0,0.0,19.0
11104,SIOUX,2021-11-01,0.0,3.0,0.0,0.0,3.0
11105,SIOUX,2021-11-02,0.0,11.0,2.0,0.0,13.0
11106,SIOUX,2021-11-03,0.0,4.0,1.0,0.0,5.0
11107,SIOUX,2021-11-04,0.0,3.0,4.0,0.0,7.0
11108,SIOUX,2021-11-05,0.0,2.0,2.0,0.0,4.0
11109,SIOUX,2021-11-08,0.0,2.0,0.0,0.0,2.0
11110,SIOUX,2021-11-09,0.0,5.0,0.0,0.0,5.0
11111,SIOUX,2021-11-10,0.0,15.0,3.0,4.0,22.0
11112,SIOUX,2021-11-11,0.0,7.0,4.0,3.0,14.0
11113,SIOUX,2021-11-12,0.0,5.0,3.0,0.0,8.0
11114,SIOUX,2021-11-15,0.0,7.0,8.0,0.0,15.0
11115,SIOUX,2021-11-16,0.0,16.0,8.0,5.0,29.0
11116,SIOUX,2021-11-17,0.0,16.0,7.0,5.0,28.0
11117,SIOUX,2021-11-18,1.0,8.0,9.0,9.0,27.0
11118,SIOUX,2021-11-19,0.0,10.0,7.0,12.0,29.0
11119,SIOUX,2021-11-20,0.0,3.0,0.0,0.0,3.0
11120,SIOUX,2021-11-22,0.0,5.0,1.0,9.0,15.0
11121,SIOUX,2021-11-23,0.0,0.0,2.0,1.0,3.0
11122,SIOUX,2021-11-24,0.0,0.0,3.0,0.0,3.0
11123,SIOUX,2021-11-26,0.0,1.0,3.0,2.0,6.0
11124,SIOUX,2021-11-28,0.0,0.0,1.0,0.0,1.0
11125,SIOUX,2021-11-29,0.0,2.0,4.0,0.0,6.0
11126,SIOUX,2021-11-30,0.0,0.0,3.0,0.0,3.0
11127,SIOUX,2021-12-01,0.0,4.0,5.0,1.0,10.0
11128,SIOUX,2021-12-02,1.0,3.0,4.0,1.0,9.0
11129,SIOUX,2021-12-03,1.0,1.0,1.0,0.0,3.0
11130,SIOUX,2021-12-06,0.0,1.0,1.0,0.0,2.0
11131,SIOUX,2021-12-07,0.0,1.0,0.0,0.0,1.0
11132,SIOUX,2021-12-08,0.0,2.0,0.0,0.0,2.0
11133,SIOUX,2021-12-09,0.0,1.0,1.0,0.0,2.0
11134,SIOUX,2021-12-10,0.0,1.0,1.0,0.0,2.0
11135,SLOPE,2020-12-23,0.0,1.0,0.0,0.0,1.0
11136,SLOPE,2020-12-30,0.0,6.0,0.0,0.0,6.0
11137,SLOPE,2021-01-13,0.0,1.0,0.0,0.0,1.0
11138,SLOPE,2021-01-19,0.0,1.0,0.0,0.0,1.0
11139,SLOPE,2021-01-23,0.0,2.0,0.0,0.0,2.0
11140,SLOPE,2021-01-28,0.0,15.0,3.0,0.0,18.0
11141,SLOPE,2021-02-03,0.0,0.0,2.0,0.0,2.0
11142,SLOPE,2021-02-05,0.0,0.0,2.0,0.0,2.0
11143,SLOPE,2021-02-10,0.0,2.0,0.0,0.0,2.0
11144,SLOPE,2021-02-15,0.0,2.0,0.0,0.0,2.0
11145,SLOPE,2021-02-16,0.0,1.0,0.0,0.0,1.0
11146,SLOPE,2021-02-17,0.0,0.0,1.0,0.0,1.0
11147,SLOPE,2021-02-18,0.0,1.0,3.0,0.0,4.0
11148,SLOPE,2021-02-20,0.0,2.0,0.0,0.0,2.0
11149,SLOPE,2021-02-23,0.0,2.0,0.0,0.0,2.0
11150,SLOPE,2021-02-24,0.0,2.0,1.0,0.0,3.0
11151,SLOPE,2021-02-25,0.0,18.0,0.0,0.0,18.0
11152,SLOPE,2021-02-26,0.0,0.0,2.0,0.0,2.0
11153,SLOPE,2021-03-04,0.0,0.0,1.0,0.0,1.0
11154,SLOPE,2021-03-10,0.0,0.0,1.0,0.0,1.0
11155,SLOPE,2021-03-11,0.0,0.0,1.0,0.0,1.0
11156,SLOPE,2021-03-15,0.0,2.0,0.0,0.0,2.0
11157,SLOPE,2021-03-16,0.0,1.0,0.0,0.0,1.0
11158,SLOPE,2021-03-18,0.0,5.0,0.0,0.0,5.0
11159,SLOPE,2021-03-23,0.0,2.0,0.0,0.0,2.0
11160,SLOPE,2021-03-24,0.0,2.0,0.0,0.0,2.0
11161,SLOPE,2021-03-25,0.0,1.0,0.0,0.0,1.0
11162,SLOPE,2021-03-31,0.0,0.0,1.0,0.0,1.0
11163,SLOPE,2021-04-01,0.0,14.0,0.0,0.0,14.0
11164,SLOPE,2021-04-05,0.0,0.0,1.0,0.0,1.0
11165,SLOPE,2021-04-07,0.0,0.0,1.0,0.0,1.0
11166,SLOPE,2021-04-15,0.0,6.0,0.0,0.0,6.0
11167,SLOPE,2021-04-20,0.0,1.0,0.0,0.0,1.0
11168,SLOPE,2021-04-21,0.0,0.0,1.0,0.0,1.0
11169,SLOPE,2021-04-22,0.0,1.0,0.0,0.0,1.0
11170,SLOPE,2021-04-27,0.0,2.0,0.0,0.0,2.0
11171,SLOPE,2021-04-28,0.0,0.0,1.0,0.0,1.0
11172,SLOPE,2021-04-29,0.0,2.0,0.0,0.0,2.0
11173,SLOPE,2021-05-04,0.0,2.0,0.0,0.0,2.0
11174,SLOPE,2021-05-12,0.0,2.0,0.0,0.0,2.0
11175,SLOPE,2021-05-18,0.0,2.0,0.0,0.0,2.0
11176,SLOPE,2021-05-24,0.0,1.0,1.0,0.0,2.0
11177,SLOPE,2021-05-25,0.0,2.0,0.0,0.0,2.0
11178,SLOPE,2021-06-21,0.0,1.0,1.0,0.0,2.0
11179,SLOPE,2021-06-28,0.0,1.0,0.0,0.0,1.0
11180,SLOPE,2021-08-19,0.0,1.0,0.0,0.0,1.0
11181,SLOPE,2021-08-27,0.0,0.0,2.0,0.0,2.0
11182,SLOPE,2021-09-08,0.0,0.0,1.0,0.0,1.0
11183,SLOPE,2021-09-09,0.0,1.0,0.0,0.0,1.0
11184,SLOPE,2021-09-17,0.0,1.0,2.0,0.0,3.0
11185,SLOPE,2021-09-20,0.0,0.0,1.0,0.0,1.0
11186,SLOPE,2021-09-23,0.0,1.0,0.0,0.0,1.0
11187,SLOPE,2021-09-24,0.0,0.0,1.0,0.0,1.0
11188,SLOPE,2021-09-27,0.0,0.0,1.0,0.0,1.0
11189,SLOPE,2021-09-30,0.0,0.0,1.0,0.0,1.0
11190,SLOPE,2021-10-05,0.0,0.0,1.0,0.0,1.0
11191,SLOPE,2021-10-15,0.0,0.0,1.0,0.0,1.0
11192,SLOPE,2021-10-18,0.0,0.0,3.0,0.0,3.0
11193,SLOPE,2021-10-29,0.0,3.0,0.0,0.0,3.0
11194,SLOPE,2021-11-01,0.0,0.0,2.0,0.0,2.0
11195,SLOPE,2021-11-05,0.0,2.0,0.0,0.0,2.0
11196,SLOPE,2021-11-10,0.0,1.0,1.0,0.0,2.0
11197,SLOPE,2021-11-15,0.0,14.0,3.0,0.0,17.0
11198,SLOPE,2021-11-22,0.0,2.0,0.0,0.0,2.0
11199,SLOPE,2021-11-23,0.0,1.0,1.0,0.0,2.0
11200,SLOPE,2021-11-26,0.0,0.0,1.0,0.0,1.0
11201,SLOPE,2021-11-30,0.0,0.0,1.0,0.0,1.0
11202,SLOPE,2021-12-01,0.0,2.0,1.0,0.0,3.0
11203,STARK,2020-12-14,0.0,0.0,1.0,0.0,1.0
11204,STARK,2020-12-16,0.0,0.0,4.0,0.0,4.0
11205,STARK,2020-12-17,0.0,0.0,1.0,0.0,1.0
11206,STARK,2020-12-18,0.0,0.0,1.0,0.0,1.0
11207,STARK,2020-12-20,0.0,0.0,1.0,0.0,1.0
11208,STARK,2020-12-21,0.0,0.0,2.0,0.0,2.0
11209,STARK,2020-12-22,0.0,54.0,1.0,0.0,55.0
11210,STARK,2020-12-23,0.0,145.0,0.0,0.0,145.0
11211,STARK,2020-12-24,0.0,1.0,0.0,0.0,1.0
11212,STARK,2020-12-28,0.0,107.0,0.0,0.0,107.0
11213,STARK,2020-12-29,0.0,33.0,103.0,0.0,136.0
11214,STARK,2020-12-30,0.0,23.0,11.0,0.0,34.0
11215,STARK,2020-12-31,0.0,32.0,2.0,0.0,34.0
11216,STARK,2021-01-02,0.0,12.0,0.0,0.0,12.0
11217,STARK,2021-01-04,0.0,172.0,2.0,0.0,174.0
11218,STARK,2021-01-05,0.0,129.0,17.0,0.0,146.0
11219,STARK,2021-01-06,0.0,42.0,2.0,0.0,44.0
11220,STARK,2021-01-07,0.0,60.0,10.0,0.0,70.0
11221,STARK,2021-01-08,0.0,35.0,1.0,0.0,36.0
11222,STARK,2021-01-11,0.0,60.0,2.0,0.0,62.0
11223,STARK,2021-01-12,0.0,12.0,2.0,0.0,14.0
11224,STARK,2021-01-13,0.0,34.0,72.0,0.0,106.0
11225,STARK,2021-01-14,0.0,3.0,149.0,0.0,152.0
11226,STARK,2021-01-15,0.0,29.0,120.0,0.0,149.0
11227,STARK,2021-01-18,0.0,38.0,3.0,0.0,41.0
11228,STARK,2021-01-19,0.0,29.0,113.0,0.0,142.0
11229,STARK,2021-01-20,0.0,73.0,18.0,0.0,91.0
11230,STARK,2021-01-21,0.0,183.0,2.0,0.0,185.0
11231,STARK,2021-01-22,0.0,60.0,1.0,0.0,61.0
11232,STARK,2021-01-25,0.0,124.0,0.0,0.0,124.0
11233,STARK,2021-01-26,0.0,14.0,26.0,0.0,40.0
11234,STARK,2021-01-27,0.0,28.0,72.0,0.0,100.0
11235,STARK,2021-01-28,0.0,21.0,12.0,0.0,33.0
11236,STARK,2021-01-29,0.0,50.0,350.0,0.0,400.0
11237,STARK,2021-01-30,0.0,11.0,0.0,0.0,11.0
11238,STARK,2021-02-01,0.0,190.0,1.0,0.0,191.0
11239,STARK,2021-02-02,0.0,122.0,15.0,0.0,137.0
11240,STARK,2021-02-03,0.0,3.0,246.0,0.0,249.0
11241,STARK,2021-02-04,0.0,4.0,228.0,0.0,232.0
11242,STARK,2021-02-05,0.0,62.0,227.0,0.0,289.0
11243,STARK,2021-02-08,0.0,115.0,3.0,0.0,118.0
11244,STARK,2021-02-09,0.0,186.0,17.0,0.0,203.0
11245,STARK,2021-02-10,0.0,55.0,146.0,0.0,201.0
11246,STARK,2021-02-11,0.0,94.0,1.0,0.0,95.0
11247,STARK,2021-02-12,0.0,82.0,2.0,0.0,84.0
11248,STARK,2021-02-13,0.0,7.0,0.0,0.0,7.0
11249,STARK,2021-02-15,0.0,11.0,0.0,0.0,11.0
11250,STARK,2021-02-16,0.0,70.0,5.0,0.0,75.0
11251,STARK,2021-02-17,0.0,43.0,454.0,0.0,497.0
11252,STARK,2021-02-18,0.0,28.0,9.0,0.0,37.0
11253,STARK,2021-02-19,0.0,17.0,419.0,0.0,436.0
11254,STARK,2021-02-21,0.0,0.0,1.0,0.0,1.0
11255,STARK,2021-02-22,0.0,102.0,3.0,0.0,105.0
11256,STARK,2021-02-23,0.0,6.0,51.0,0.0,57.0
11257,STARK,2021-02-24,0.0,29.0,250.0,0.0,279.0
11258,STARK,2021-02-25,0.0,9.0,133.0,0.0,142.0
11259,STARK,2021-02-26,0.0,16.0,460.0,0.0,476.0
11260,STARK,2021-02-28,0.0,1.0,0.0,0.0,1.0
11261,STARK,2021-03-01,0.0,30.0,0.0,0.0,30.0
11262,STARK,2021-03-02,0.0,27.0,40.0,0.0,67.0
11263,STARK,2021-03-03,0.0,41.0,301.0,0.0,342.0
11264,STARK,2021-03-04,0.0,145.0,68.0,0.0,213.0
11265,STARK,2021-03-05,0.0,24.0,65.0,0.0,89.0
11266,STARK,2021-03-06,0.0,0.0,9.0,0.0,9.0
11267,STARK,2021-03-08,15.0,2.0,0.0,0.0,17.0
11268,STARK,2021-03-09,13.0,177.0,1.0,0.0,191.0
11269,STARK,2021-03-10,87.0,47.0,457.0,0.0,591.0
11270,STARK,2021-03-11,17.0,74.0,451.0,0.0,542.0
11271,STARK,2021-03-12,1.0,57.0,380.0,0.0,438.0
11272,STARK,2021-03-13,0.0,6.0,0.0,0.0,6.0
11273,STARK,2021-03-15,14.0,12.0,3.0,0.0,29.0
11274,STARK,2021-03-16,0.0,36.0,118.0,0.0,154.0
11275,STARK,2021-03-17,1.0,39.0,157.0,0.0,197.0
11276,STARK,2021-03-18,0.0,62.0,27.0,0.0,89.0
11277,STARK,2021-03-19,0.0,44.0,237.0,0.0,281.0
11278,STARK,2021-03-22,0.0,39.0,0.0,0.0,39.0
11279,STARK,2021-03-23,0.0,34.0,38.0,0.0,72.0
11280,STARK,2021-03-24,0.0,36.0,277.0,0.0,313.0
11281,STARK,2021-03-25,0.0,225.0,47.0,0.0,272.0
11282,STARK,2021-03-26,0.0,29.0,16.0,0.0,45.0
11283,STARK,2021-03-27,0.0,1.0,1.0,0.0,2.0
11284,STARK,2021-03-29,0.0,118.0,0.0,0.0,118.0
11285,STARK,2021-03-30,4.0,53.0,35.0,0.0,92.0
11286,STARK,2021-03-31,109.0,44.0,423.0,0.0,576.0
11287,STARK,2021-04-01,20.0,79.0,55.0,0.0,154.0
11288,STARK,2021-04-02,12.0,1.0,72.0,0.0,85.0
11289,STARK,2021-04-03,0.0,0.0,12.0,0.0,12.0
11290,STARK,2021-04-05,20.0,1.0,473.0,0.0,494.0
11291,STARK,2021-04-06,11.0,21.0,14.0,0.0,46.0
11292,STARK,2021-04-07,26.0,172.0,252.0,0.0,450.0
11293,STARK,2021-04-08,29.0,24.0,259.0,0.0,312.0
11294,STARK,2021-04-09,12.0,45.0,1.0,0.0,58.0
11295,STARK,2021-04-10,1.0,0.0,0.0,0.0,1.0
11296,STARK,2021-04-11,0.0,0.0,1.0,0.0,1.0
11297,STARK,2021-04-12,11.0,12.0,2.0,0.0,25.0
11298,STARK,2021-04-13,0.0,95.0,34.0,0.0,129.0
11299,STARK,2021-04-14,0.0,35.0,213.0,0.0,248.0
11300,STARK,2021-04-15,0.0,57.0,5.0,0.0,62.0
11301,STARK,2021-04-16,0.0,41.0,6.0,0.0,47.0
11302,STARK,2021-04-19,0.0,18.0,3.0,0.0,21.0
11303,STARK,2021-04-20,0.0,47.0,9.0,0.0,56.0
11304,STARK,2021-04-21,0.0,18.0,226.0,0.0,244.0
11305,STARK,2021-04-22,0.0,258.0,53.0,0.0,311.0
11306,STARK,2021-04-23,0.0,39.0,7.0,0.0,46.0
11307,STARK,2021-04-24,0.0,9.0,0.0,0.0,9.0
11308,STARK,2021-04-26,0.0,6.0,1.0,0.0,7.0
11309,STARK,2021-04-27,4.0,37.0,4.0,0.0,45.0
11310,STARK,2021-04-28,0.0,27.0,249.0,0.0,276.0
11311,STARK,2021-04-29,2.0,140.0,80.0,0.0,222.0
11312,STARK,2021-04-30,4.0,4.0,13.0,0.0,21.0
11313,STARK,2021-05-01,0.0,0.0,5.0,0.0,5.0
11314,STARK,2021-05-03,3.0,4.0,1.0,0.0,8.0
11315,STARK,2021-05-04,0.0,9.0,3.0,0.0,12.0
11316,STARK,2021-05-05,11.0,27.0,146.0,0.0,184.0
11317,STARK,2021-05-06,5.0,103.0,46.0,0.0,154.0
11318,STARK,2021-05-07,7.0,40.0,7.0,0.0,54.0
11319,STARK,2021-05-08,0.0,6.0,0.0,0.0,6.0
11320,STARK,2021-05-10,7.0,10.0,0.0,0.0,17.0
11321,STARK,2021-05-11,6.0,21.0,0.0,0.0,27.0
11322,STARK,2021-05-12,4.0,25.0,91.0,0.0,120.0
11323,STARK,2021-05-13,0.0,66.0,59.0,0.0,125.0
11324,STARK,2021-05-14,2.0,13.0,9.0,0.0,24.0
11325,STARK,2021-05-15,1.0,12.0,0.0,0.0,13.0
11326,STARK,2021-05-17,7.0,3.0,7.0,0.0,17.0
11327,STARK,2021-05-18,7.0,32.0,1.0,0.0,40.0
11328,STARK,2021-05-19,8.0,18.0,99.0,0.0,125.0
11329,STARK,2021-05-20,8.0,78.0,56.0,0.0,142.0
11330,STARK,2021-05-21,0.0,19.0,4.0,0.0,23.0
11331,STARK,2021-05-22,2.0,7.0,3.0,0.0,12.0
11332,STARK,2021-05-24,3.0,6.0,1.0,0.0,10.0
11333,STARK,2021-05-25,0.0,13.0,3.0,0.0,16.0
11334,STARK,2021-05-26,0.0,23.0,73.0,0.0,96.0
11335,STARK,2021-05-27,8.0,41.0,47.0,0.0,96.0
11336,STARK,2021-05-28,3.0,13.0,1.0,0.0,17.0
11337,STARK,2021-05-30,1.0,0.0,0.0,0.0,1.0
11338,STARK,2021-05-31,0.0,1.0,0.0,0.0,1.0
11339,STARK,2021-06-01,0.0,5.0,4.0,0.0,9.0
11340,STARK,2021-06-02,3.0,10.0,71.0,0.0,84.0
11341,STARK,2021-06-03,0.0,37.0,54.0,0.0,91.0
11342,STARK,2021-06-04,5.0,9.0,2.0,0.0,16.0
11343,STARK,2021-06-05,0.0,3.0,0.0,0.0,3.0
11344,STARK,2021-06-07,0.0,2.0,0.0,0.0,2.0
11345,STARK,2021-06-08,1.0,6.0,5.0,0.0,12.0
11346,STARK,2021-06-09,1.0,38.0,104.0,0.0,143.0
11347,STARK,2021-06-10,1.0,6.0,1.0,0.0,8.0
11348,STARK,2021-06-11,1.0,15.0,1.0,0.0,17.0
11349,STARK,2021-06-12,0.0,10.0,3.0,0.0,13.0
11350,STARK,2021-06-14,4.0,1.0,2.0,0.0,7.0
11351,STARK,2021-06-15,2.0,13.0,1.0,0.0,16.0
11352,STARK,2021-06-16,2.0,12.0,44.0,0.0,58.0
11353,STARK,2021-06-17,0.0,20.0,42.0,0.0,62.0
11354,STARK,2021-06-18,1.0,15.0,2.0,0.0,18.0
11355,STARK,2021-06-19,1.0,1.0,0.0,0.0,2.0
11356,STARK,2021-06-20,0.0,0.0,1.0,0.0,1.0
11357,STARK,2021-06-21,1.0,1.0,1.0,0.0,3.0
11358,STARK,2021-06-22,0.0,14.0,3.0,0.0,17.0
11359,STARK,2021-06-23,2.0,14.0,55.0,0.0,71.0
11360,STARK,2021-06-24,0.0,23.0,43.0,0.0,66.0
11361,STARK,2021-06-25,1.0,9.0,1.0,0.0,11.0
11362,STARK,2021-06-28,0.0,1.0,0.0,0.0,1.0
11363,STARK,2021-06-29,0.0,4.0,3.0,0.0,7.0
11364,STARK,2021-06-30,3.0,6.0,36.0,0.0,45.0
11365,STARK,2021-07-01,1.0,16.0,57.0,0.0,74.0
11366,STARK,2021-07-02,0.0,8.0,0.0,0.0,8.0
11367,STARK,2021-07-03,0.0,0.0,1.0,0.0,1.0
11368,STARK,2021-07-05,0.0,5.0,0.0,0.0,5.0
11369,STARK,2021-07-06,2.0,2.0,0.0,0.0,4.0
11370,STARK,2021-07-07,1.0,20.0,54.0,0.0,75.0
11371,STARK,2021-07-08,0.0,2.0,0.0,0.0,2.0
11372,STARK,2021-07-09,1.0,8.0,0.0,0.0,9.0
11373,STARK,2021-07-12,0.0,1.0,0.0,0.0,1.0
11374,STARK,2021-07-13,0.0,7.0,0.0,0.0,7.0
11375,STARK,2021-07-14,4.0,10.0,60.0,0.0,74.0
11376,STARK,2021-07-15,0.0,11.0,0.0,0.0,11.0
11377,STARK,2021-07-16,1.0,9.0,1.0,0.0,11.0
11378,STARK,2021-07-17,0.0,0.0,1.0,0.0,1.0
11379,STARK,2021-07-19,2.0,0.0,3.0,0.0,5.0
11380,STARK,2021-07-20,0.0,8.0,1.0,0.0,9.0
11381,STARK,2021-07-21,0.0,26.0,99.0,0.0,125.0
11382,STARK,2021-07-22,0.0,0.0,1.0,0.0,1.0
11383,STARK,2021-07-23,1.0,20.0,4.0,0.0,25.0
11384,STARK,2021-07-26,0.0,1.0,1.0,0.0,2.0
11385,STARK,2021-07-27,0.0,0.0,4.0,0.0,4.0
11386,STARK,2021-07-28,0.0,30.0,95.0,0.0,125.0
11387,STARK,2021-07-29,0.0,18.0,7.0,0.0,25.0
11388,STARK,2021-07-30,0.0,27.0,1.0,0.0,28.0
11389,STARK,2021-07-31,0.0,0.0,1.0,0.0,1.0
11390,STARK,2021-08-02,0.0,2.0,2.0,0.0,4.0
11391,STARK,2021-08-03,3.0,5.0,3.0,0.0,11.0
11392,STARK,2021-08-04,3.0,9.0,17.0,0.0,29.0
11393,STARK,2021-08-05,0.0,37.0,73.0,0.0,110.0
11394,STARK,2021-08-06,0.0,16.0,2.0,0.0,18.0
11395,STARK,2021-08-07,0.0,1.0,6.0,0.0,7.0
11396,STARK,2021-08-08,0.0,0.0,2.0,0.0,2.0
11397,STARK,2021-08-09,0.0,2.0,7.0,0.0,9.0
11398,STARK,2021-08-10,2.0,11.0,6.0,0.0,19.0
11399,STARK,2021-08-11,0.0,0.0,37.0,0.0,37.0
11400,STARK,2021-08-12,0.0,48.0,110.0,0.0,158.0
11401,STARK,2021-08-13,6.0,22.0,8.0,0.0,36.0
11402,STARK,2021-08-15,0.0,0.0,3.0,0.0,3.0
11403,STARK,2021-08-16,0.0,1.0,4.0,0.0,5.0
11404,STARK,2021-08-17,0.0,14.0,25.0,0.0,39.0
11405,STARK,2021-08-18,0.0,6.0,41.0,0.0,47.0
11406,STARK,2021-08-19,0.0,59.0,124.0,0.0,183.0
11407,STARK,2021-08-20,0.0,19.0,15.0,0.0,34.0
11408,STARK,2021-08-21,0.0,0.0,1.0,0.0,1.0
11409,STARK,2021-08-22,0.0,0.0,1.0,0.0,1.0
11410,STARK,2021-08-23,0.0,0.0,12.0,0.0,12.0
11411,STARK,2021-08-24,4.0,16.0,48.0,0.0,68.0
11412,STARK,2021-08-25,6.0,1.0,15.0,0.0,22.0
11413,STARK,2021-08-26,7.0,43.0,141.0,0.0,191.0
11414,STARK,2021-08-27,3.0,36.0,10.0,0.0,49.0
11415,STARK,2021-08-28,0.0,13.0,28.0,0.0,41.0
11416,STARK,2021-08-29,0.0,0.0,3.0,0.0,3.0
11417,STARK,2021-08-30,1.0,3.0,26.0,0.0,30.0
11418,STARK,2021-08-31,1.0,12.0,31.0,0.0,44.0
11419,STARK,2021-09-01,1.0,3.0,37.0,0.0,41.0
11420,STARK,2021-09-02,3.0,41.0,158.0,0.0,202.0
11421,STARK,2021-09-03,3.0,17.0,35.0,0.0,55.0
11422,STARK,2021-09-04,0.0,1.0,1.0,0.0,2.0
11423,STARK,2021-09-07,5.0,5.0,40.0,0.0,50.0
11424,STARK,2021-09-08,0.0,8.0,33.0,0.0,41.0
11425,STARK,2021-09-09,1.0,57.0,141.0,0.0,199.0
11426,STARK,2021-09-10,5.0,40.0,39.0,0.0,84.0
11427,STARK,2021-09-11,0.0,0.0,2.0,0.0,2.0
11428,STARK,2021-09-12,0.0,0.0,1.0,0.0,1.0
11429,STARK,2021-09-13,0.0,8.0,35.0,0.0,43.0
11430,STARK,2021-09-14,1.0,14.0,49.0,0.0,64.0
11431,STARK,2021-09-15,0.0,6.0,30.0,0.0,36.0
11432,STARK,2021-09-16,3.0,58.0,151.0,0.0,212.0
11433,STARK,2021-09-17,8.0,30.0,39.0,0.0,77.0
11434,STARK,2021-09-18,2.0,0.0,0.0,0.0,2.0
11435,STARK,2021-09-19,1.0,0.0,1.0,0.0,2.0
11436,STARK,2021-09-20,7.0,6.0,34.0,0.0,47.0
11437,STARK,2021-09-21,3.0,14.0,33.0,0.0,50.0
11438,STARK,2021-09-22,0.0,3.0,28.0,0.0,31.0
11439,STARK,2021-09-23,0.0,31.0,123.0,0.0,154.0
11440,STARK,2021-09-24,0.0,29.0,44.0,0.0,73.0
11441,STARK,2021-09-25,0.0,5.0,13.0,0.0,18.0
11442,STARK,2021-09-26,0.0,0.0,1.0,0.0,1.0
11443,STARK,2021-09-27,3.0,2.0,46.0,0.0,51.0
11444,STARK,2021-09-28,1.0,8.0,51.0,0.0,60.0
11445,STARK,2021-09-29,0.0,4.0,54.0,0.0,58.0
11446,STARK,2021-09-30,6.0,44.0,277.0,0.0,327.0
11447,STARK,2021-10-01,1.0,22.0,72.0,0.0,95.0
11448,STARK,2021-10-02,0.0,0.0,1.0,0.0,1.0
11449,STARK,2021-10-03,0.0,0.0,1.0,0.0,1.0
11450,STARK,2021-10-04,1.0,3.0,56.0,0.0,60.0
